"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"card_requirement_event_wela_targets_frozen";"<span class=""frozen"">Friere</span> <span class=""questcount"">%d</span> feindliche Einheiten ein.";"<span class=""frozen"">Freeze</span> <span class=""questcount"">%d</span> enemy units.";"<span class=""frozen"">Gelez</span> <span class=""questcount"">%d</span> unités ennemies.";"";"<span class=""frozen"">Заморозьте</span> <span class=""questcount"">%d</span> вражеских юнитов.";"<span class=""frozen"">Congela</span> <span class=""questcount"">%d</span> unidades enemigas.";"<span class=""frozen"">Congela</span> <span class=""questcount"">%d</span> unità nemiche.";"";"";"";"<span class=""frozen"">Zamroź</span> <span class=""questcount"">%d</span> wrogich jednostek.";"<span class=""frozen"">Jäädytä</span> <span class=""questcount"">%d</span> vihollisyksikköä.";"<span class=""frozen"">Congele</span> <span class=""questcount"">%d</span> unidades inimigas.";"<span class=""questcount"">%d</span> düşman <span class=""frozen"">dondur</span>.";"";"<span class=""frozen"">Zmraž</span> <span class=""questcount"">%d</span> jednotek.";"<span class=""frozen"">Πάγωσε</span> <span class=""questcount"">%d</span> εχθρικές μονάδες.";"";"";"";"";"<span class=""frozen"">Заморозьте</span> <span class=""questcount"">%d</span> ворожих юнітів.";"";"";"<span class=""frozen"">冰凍</span> <span class=""questcount"">%d</span> 個敵方單位。";"";"적 유닛 <span class=""questcount"">%d</span>명 <span class=""frozen"">동결</span>.";"";""
"card_requirement_event_wela_targets_frozenranged";"<span class=""frozen"">Friere</span> <span class=""questcount"">%d</span> feindliche <span class=""highlight"">Fernkampf</span> einheiten ein.";"<span class=""frozen"">Freeze</span> <span class=""questcount"">%d</span> enemy <span class=""highlight"">ranged</span> units.";"<span class=""frozen"">Gelez</span> <span class=""questcount"">%d</span> unités d'<span class=""highlight"">attaque à distance</span> ennemies.";"";"<span class=""frozen"">Заморозьте</span> <span class=""questcount"">%d</span> вражеских <span class=""highlight"">юнитов</span> дальнего боя.";"<span class=""frozen"">Congela</span> <span class=""questcount"">%d</span> unidades enemigas de <span class=""highlight"">rango</span>.";"<span class=""frozen"">Congela</span> <span class=""questcount"">%d</span> unità nemiche <span class=""highlight"">a distanza</span>.";"";"";"";"<span class=""frozen"">Zamroź</span> <span class=""questcount"">%d</span> wrogich jednostek <span class=""highlight"">dystansowych</span>.";"<span class=""frozen"">Jäädytä</span> <span class=""questcount"">%d</span> enemy <span class=""highlight"">kaukotaisteluyksikköä</span>.";"<span class=""frozen"">Congele</span> <span class=""questcount"">%d</span> unidades de ataque <span class=""highlight"">à distância</span> inimigas.";"<span class=""questcount"">%d</span> <span class=""highlight"">menzilli</span> düşman <span class=""frozen"">dondur</span>.";"";"<span class=""frozen"">Zmraž</span> <span class=""questcount"">%d</span> jednotek soupeře <span class=""highlight"">na dálku</span>.";"<span class=""frozen"">Πάγωσε</span> <span class=""questcount"">%d</span> εχθρικές μονάδες <span class=""highlight"">μακρινής επίθεσης</span>.";"";"";"";"";"<span class=""frozen"">Заморозьте</span> <span class=""questcount"">%d</span> ворожих <span class=""highlight"">юнітів</span> дальнього бою.";"";"";"<span class=""frozen"">冰凍</span> <span class=""questcount"">%d</span> 個敵方 <span class=""highlight"">遠程攻擊</span> 單位。";"";"적 <span class=""highlight"">원거리</span> 유닛 <span class=""questcount"">%d</span>명 <span class=""frozen"">동결</span>.";"";""
"card_requirement_event_wela_targets_icyprison";"<span class=""frozen"">Friere</span> <span class=""questcount"">%d</span> Einheiten mit <span class=""abilityname"">§unitability_name_debuticyprison</span> von <span class=""cardname"">§card_name_vecra</span> ein.";"<span class=""frozen"">Freeze</span> <span class=""questcount"">%d</span> units with <span class=""abilityname"">§unitability_name_debuticyprison</span> of <span class=""cardname"">§card_name_vecra</span>.";"<span class=""frozen"">Gelez</span> <span class=""questcount"">%d</span> unités avec <span class=""abilityname"">§unitability_name_debuticyprison</span> de <span class=""cardname"">§card_name_vecra</span>.";"";"<span class=""frozen"">Заморозьте</span> <span class=""questcount"">%d</span> юнитов с <span class=""abilityname"">§unitability_name_debuticyprison</span> от <span class=""cardname"">§card_name_vecra</span>.";"<span class=""frozen"">Vongela</span> <span class=""questcount"">%d</span> unidades con <span class=""abilityname"">§unitability_name_debuticyprison</span> de <span class=""cardname"">§card_name_vecra</span>.";"<span class=""frozen"">Congela</span> <span class=""questcount"">%d</span> unità utilizzando <span class=""abilityname"">§unitability_name_debuticyprison</span> di <span class=""cardname"">§card_name_vecra</span>.";"";"";"";"<span class=""frozen"">Zamroź</span> <span class=""questcount"">%d</span> jednostek używając umiejętności <span class=""abilityname"">§unitability_name_debuticyprison</span> jednostki <span class=""cardname"">§card_name_vecra</span>.";"<span class=""frozen"">Jäädytä</span> <span class=""questcount"">%d</span> yksikköä, joihin vaikuttaa <span class=""cardname"">Vecran</span> kyky <span class=""abilityname"">§unitability_name_debuticyprison</span>.";"<span class=""frozen"">Congele</span> <span class=""questcount"">%d</span> unidades utilizando <span class=""abilityname"">Invocar: Prisão de Gelo</span> de <span class=""cardname"">Vecra, a Monarca da Geada</span>.";"<span class=""cardname"">§card_name_vecra</span> biriminin <span class=""abilityname"">§unitability_name_debuticyprison</span> yeteneği ile <span class=""questcount"">%d</span> düşman <span class=""frozen"">dondur</span>.";"";"<span class=""frozen"">Zmraž</span> <span class=""questcount"">%d</span> jednotek s <span class=""abilityname"">§unitability_name_debuticyprison</span> od <span class=""cardname"">§card_name_vecra</span>.";"<span class=""frozen"">Παγωσε</span> <span class=""questcount"">%d</span> μονάδες με την ικανότητα <span class=""abilityname"">§unitability_name_debuticyprison</span> της <span class=""cardname"">Βέκρας, Της Βασίλισσας του Παγετού</span>.";"";"";"";"";"<span class=""frozen"">Заморозьте</span> <span class=""questcount"">%d</span> юнітів з <span class=""abilityname"">§unitability_name_debuticyprison</span> від <span class=""cardname"">§card_name_vecra</span>.";"";"";"使用 <span class=""cardname"">§card_name_vecra</span> 單位的 <span class=""abilityname"">§unitability_name_debuticyprison</span> 技能 <span class=""frozen"">冰凍</span> <span class=""questcount"">%d</span> 個單位。";"";"<span class=""cardname"">§card_name_vecra</span>의 <span class=""abilityname"">§unitability_name_debuticyprison</span>(으)로 유닛 <span class=""questcount"">%d</span>명 <span class=""frozen"">동결</span>.";"";""
"card_requirement_event_wela_targets_lightgrenades";"Treffe <span class=""questcount"">%d</span> Einheiten mit den <span class=""abilityname"">%s</span> vom <span class=""cardname"">§card_name_heavygunner</span>.";"Hit <span class=""questcount"">%d</span> units with <span class=""abilityname"">%s</span> of <span class=""cardname"">§card_name_heavygunner</span>.";"Touchez <span class=""questcount"">%d</span> unités avec <span class=""abilityname"">%s</span> du <span class=""cardname"">§card_name_heavygunner</span>.";"";"Ударьте <span class=""questcount"">%d</span> юнита с <span class=""abilityname"">%s</span> от <span class=""cardname"">§card_name_heavygunner</span>.";"Golpea <span class=""questcount"">%d</span> unidades con  <span class=""abilityname"">%s</span> de <span class=""cardname"">§card_name_heavygunner</span>.";"Colpisci <span class=""questcount"">%d</span> unità utilizzando <span class=""abilityname"">%s</span> di <span class=""cardname"">§card_name_heavygunner</span>.";"";"";"";"Uderz <span class=""questcount"">%d</span> jednostek umiejętnością <span class=""abilityname"">%s</span> jednostki <span class=""cardname"">§card_name_heavygunner</span>.";"Osu <span class=""questcount"">%d</span> yksikköön <span class=""cardname"">§card_name_heavygunner</span> -yksikön <span class=""abilityname"">%s</span> kyvyllä.";"Acerte <span class=""questcount"">%d</span> unidades com <span class=""abilityname"">%s</span> da <span class=""cardname"">Artilharia Pesada</span>.";"<span class=""cardname"">§card_name_heavygunner</span> biriminin <span class=""abilityname"">%1:s</span> yeteneği ile <span class=""questcount"">%0:d</span> düşmana hasar ver.";"";"Zasáhni <span class=""questcount"">%d</span> jednotky s <span class=""abilityname"">%s</span> of <span class=""cardname"">§card_name_heavygunner</span>.";"Χτύπα <span class=""questcount"">%d</span> μονάδες με την ικανότητα <span class=""abilityname"">%s</span> του <span class=""cardname"">Πυροβολητή</span>.";"";"";"";"";"Вдарте <span class=""questcount"">%d</span> юніта з <span class=""abilityname"">%s</span> від <span class=""cardname"">§card_name_heavygunner</span>.";"";"";"使用 <span class=""cardname"">§card_name_heavygunner</span> 單位的 <span class=""abilityname"">%s</span> 技能擊中 <span class=""questcount"">%d</span> 個單位。";"";"<span class=""cardname"">§card_name_heavygunner</span>의 <span class=""abilityname"">%s</span>(으)로 유닛 <span class=""questcount"">%d</span>명 공격. ";"";""
"card_requirement_event_wela_targets_liftedgroundonly";"<span class=""lifted"">Hebe</span> <span class=""questcount"">%d</span> Bodenziele in die Luft, welche entweder <span class=""abilityname"">Nahkämpfer</span> sind oder die Fähigkeit <span class=""abilityname"">§unitability_name_groundonly</span> haben.";"<span class=""lifted"">Lift</span> <span class=""questcount"">%d</span> ground targets in the air, which are either <span class=""abilityname"">Melee</span> or have <span class=""abilityname"">§unitability_name_groundonly</span>.";"<span class=""lifted"">Soulève</span> <span class=""questcount"">%d</span> cibles au sol dans les airs, qui ont une portée de <span class=""abilityname"">mêlée</span> ou possèdent <span class=""abilityname"">§unitability_name_groundonly</span>.";"";"<span class=""lifted"">Поднимите</span> <span class=""questcount"">%d</span> наземные цели в воздух, которые либо <span class=""abilityname"">ближнего боя</span>, либо имеют <span class=""abilityname"">§unitability_name_groundonly</span>.";"<span class=""lifted"">Levanta</span> <span class=""questcount"">%d</span> objetivos terrestres en el aire, que son <span class=""abilityname"">Cuerpo a cuerpo</span> o tienen  <span class=""abilityname"">§unitability_name_groundonly</span>.";"<span class=""lifted"">Solleva</span> <span class=""questcount"">%d</span> unità di terra in aria, che siano <span class=""abilityname"">Corpo a corpo</span> o abbiano <span class=""abilityname"">§unitability_name_groundonly</span>.";"";"";"";"<span class=""lifted"">Podrzuć</span> <span class=""questcount"">%d</span> naziemne cele w powietrze, które są albo <span class=""abilityname"">jednostkami Wręcz</span> lub posiadają <span class=""abilityname"">§unitability_name_groundonly</span>.";"";"<span class=""lifted"">Flutue</span> <span class=""questcount"">%d</span> unidades terrestres no ar, que são <span class=""abilityname"">Corpo-a-Corpo</span> ou têm <span class=""abilityname"">Ângulo de Disparo Plano</span>.";"<span class=""abilityname"">Yakın dövüş</span> veya <span class=""abilityname"">§unitability_name_groundonly</span> yeteneğine sahip <span class=""questcount"">%0:d</span> karasal birimi <span class=""lifted"">havaya kaldır</span>.";"";"<span class=""lifted"">Nadzvedni</span> <span class=""questcount"">%d</span> pozemních jednotek do vzduchu, které jsou buď <span class=""abilityname"">na Blízko</span> nebo mají <span class=""abilityname"">§unitability_name_groundonly</span>.";"<span class=""lifted"">Ανύψωσε</span> <span class=""questcount"">%d</span> στόχους εδάφους στον αέρα, που είτε είναι <span class=""abilityname"">Συσταδόν επίθεσης</span> είτε έχουν <span class=""abilityname"">§unitability_name_groundonly</span>.";"";"";"";"";"<span class=""lifted"">Піднімає</span> <span class=""questcount"">%d</span> наземні цілі у повітрі, які є або <span class=""abilityname"">Ближніми</span> або мають <span class=""abilityname"">§unitability_name_groundonly</span>.";"";"";"使用 <span class=""lifted"">浮起</span> <span class=""questcount"">%d</span> 個地面 <span class=""abilityname"">近戰</span> 或是受到 <span class=""abilityname"">§unitability_name_groundonly</span> 技能的單位到空中。";"";"<span class=""abilityname"">근접</span> 혹은 <span class=""abilityname"">§unitability_name_groundonly</span>의 지상 유닛을 <span class=""questcount"">%d</span>명 <span class=""lifted"">에어본</span> 시키기.";"";""
"card_requirement_event_wela_targets_powerfuldebutsoulvortex";"<span class=""banished"">Verbanne</span> <span class=""questcount"">%d</span> Einheiten <span class=""abilityname"">§unitability_name_debutsoulvortex</span> von <span class=""cardname"">§card_name_tyrus</span>.";"<span class=""banished"">Banish</span> <span class=""questcount"">%d</span> units with <span class=""abilityname"">§unitability_name_debutsoulvortex</span> of <span class=""cardname"">§card_name_tyrus</span>.";"<span class=""banished"">Banissez</span> <span class=""questcount"">%d</span> unités avec <span class=""abilityname"">§unitability_name_debutsoulvortex</span> de <span class=""cardname"">§card_name_tyrus</span>.";"";"<span class=""banished"">Прогоните</span> <span class=""questcount"">%d</span> юнитов с <span class=""abilityname"">§unitability_name_debutsoulvortex</span> от <span class=""cardname"">§card_name_tyrus</span>.";"<span class=""banished"">Destierra</span> <span class=""questcount"">%d</span> unidades con <span class=""abilityname"">§unitability_name_debutsoulvortex</span> de <span class=""cardname"">§card_name_tyrus</span>.";"<span class=""banished"">Bandisci</span> <span class=""questcount"">%d</span> unità utilizzando <span class=""abilityname"">§unitability_name_debutsoulvortex</span> di <span class=""cardname"">§card_name_tyrus</span>.";"";"";"";"<span class=""banished"">Wygnaj</span> <span class=""questcount"">%d</span> jednostek używając umiejętności <span class=""abilityname"">§unitability_name_debutsoulvortex</span> jednostki <span class=""cardname"">§card_name_tyrus</span>.";"<span class=""banished"">Karkoita</span> <span class=""questcount"">%d</span> yksikköä, joihin vaikuttaa <span class=""cardname"">Tyruksen</span> <span class=""abilityname"">sielupyörre</span>.";"<span class=""banished"">Banir</span> <span class=""questcount"">%d</span> unidades com <span class=""abilityname"">Invocar: Vazio</span> de <span class=""cardname"">Tyrus, O Senhor das Almas</span>.";"<span class=""cardname"">§card_name_tyrus</span> biriminin <span class=""abilityname"">§unitability_name_debutsoulvortex</span> yeteneğini kullanarak <span class=""questcount"">%d</span> birlik <span class=""banished"">yasakla</span>.";"";"<span class=""banished"">Banish</span> <span class=""questcount"">%d</span> jednotek s <span class=""abilityname"">§unitability_name_debutsoulvortex</span> of <span class=""cardname"">§card_name_tyrus</span>.";"<span class=""banished"">Εκδίωξε</span> <span class=""questcount"">%d</span> μονάδες με την ικανότητα <span class=""abilityname"">§unitability_name_debutsoulvortex</span> του <span class=""cardname"">Τύρου, Του Άρχοντα των Ψυχών</span>.";"";"";"";"";"<span class=""banished"">Проженіть</span> <span class=""questcount"">%d</span> юнітів з <span class=""abilityname"">§unitability_name_debutsoulvortex</span> від <span class=""cardname"">§card_name_tyrus</span>.";"";"";"使用 <span class=""cardname"">§card_name_tyrus</span> 單位的 <span class=""abilityname"">§unitability_name_debutsoulvortex</span> 技能對 <span class=""questcount"">%d</span> 個單位進行 <span class=""banished"">驅逐</span>。";"";"<span class=""cardname"">§card_name_tyrus</span>의 <span class=""abilityname"">§unitability_name_debutsoulvortex</span>(으)로 유닛 <span class=""questcount"">%d</span>명 <span class=""banished"">추방</span>.";"";""
"card_requirement_event_wela_targets_root";"<span class=""rooted"">Verwurzle</span> <span class=""questcount"">%d</span> feindliche Einheiten.";"<span class=""rooted"">Root</span> <span class=""questcount"">%d</span> enemy units.";"<span class=""rooted"">Enracinez</span> <span class=""questcount"">%d</span> unités ennemies.";"";"<span class=""rooted"">Истощите</span> <span class=""questcount"">%d</span> вражеские юниты.";"<span class=""rooted"">Enraíza</span> <span class=""questcount"">%d</span> unidades enemigas.";"<span class=""rooted"">Intrappola</span> <span class=""questcount"">%d</span> unità nemiche.";"";"";"";"<span class=""rooted"">Ukorzeń</span> <span class=""questcount"">%d</span> wrogich jednostek.";"<span class=""rooted"">Juurruta</span> <span class=""questcount"">%d</span> vihollisyksikköä.";"<span class=""rooted"">Enraize</span> <span class=""questcount"">%d</span> unidades inimigas.";"<span class=""questcount"">%d</span> düşman birimini <span class=""rooted"">kökleştir</span>.";"";"<span class=""rooted"">Zakořeň</span> <span class=""questcount"">%d</span> jednotky soupeře.";"<span class=""rooted"">Ρίζωσε</span> <span class=""questcount"">%d</span> εχθρικές μονάδες.";"";"";"";"";"<span class=""rooted"">Виснажте</span> <span class=""questcount"">%d</span> ворожі юніти.";"";"";"<span class=""rooted"">扎根</span> <span class=""questcount"">%d</span> 個敵方單位。";"";"적 유닛 <span class=""questcount"">%d</span>명 <span class=""rooted"">속박</span>.";"";""
"card_requirement_event_wela_targets_rootbraid";"<span class=""rooted"">Verwurzle</span> <span class=""questcount"">%d</span> Einheiten mit der Fähigkeit <span class=""abilityname"">§unitability_name_rootbraid</span> vom <span class=""cardname"">§card_name_rootdude</span>.";"<span class=""rooted"">Root</span> <span class=""questcount"">%d</span> units using <span class=""abilityname"">§unitability_name_rootbraid</span> of <span class=""cardname"">§card_name_rootdude</span>.";"<span class=""rooted"">Enracinez</span> <span class=""questcount"">%d</span> unités avec <span class=""abilityname"">§unitability_name_rootbraid</span> de <span class=""cardname"">§card_name_rootdude</span>.";"";"<span class=""rooted"">Истощите</span> <span class=""questcount"">%d</span> юнитов, используя <span class=""abilityname"">§unitability_name_rootbraid</span> от <span class=""cardname"">§card_name_rootdude</span>.";"<span class=""rooted"">Enraíza</span> <span class=""questcount"">%d</span> unidades usando <span class=""abilityname"">§unitability_name_rootbraid</span> de <span class=""cardname"">§card_name_rootdude</span>.";"<span class=""rooted"">Intrappola</span> <span class=""questcount"">%d</span> unità utilizzando <span class=""abilityname"">§unitability_name_rootbraid</span> di <span class=""cardname"">§card_name_rootdude</span>.";"";"";"";"<span class=""rooted"">Ukorzeń</span> <span class=""questcount"">%d</span> jednostek poprzez <span class=""abilityname"">§unitability_name_rootbraid</span> jednostki <span class=""cardname"">§card_name_rootdude</span>.";"<span class=""rooted"">Juurruta</span> <span class=""questcount"">%d</span> yksikköä <span class=""cardname"">Juurijäbän</span> kyvyllä <span class=""abilityname"">§unitability_name_rootbraid</span>.";"<span class=""rooted"">Enraize</span> <span class=""questcount"">%d</span> unidades utilizando <span class=""abilityname"">Raiz Carinha</span> do <span class=""cardname"">Carinha Raiz</span>.";"<span class=""cardname"">§card_name_rootdude</span> biriminin <span class=""abilityname"">§unitability_name_rootbraid</span> yeteneğini kullanarak <span class=""questcount"">%d</span> düşmanı <span class=""rooted"">kökleştir</span>.";"";"<span class=""rooted"">Zakořeň</span> <span class=""questcount"">%d</span> jednotek využitím <span class=""abilityname"">§unitability_name_rootbraid</span> od <span class=""cardname"">§card_name_rootdude</span>.";"<span class=""rooted"">Ρίζωσε</span> <span class=""questcount"">%d</span> μονάδες με το <span class=""abilityname"">§unitability_name_rootbraid</span> του <span class=""cardname"">§card_name_rootdude</span>.";"";"";"";"";"<span class=""rooted"">Виснажте</span> <span class=""questcount"">%d</span> юнітів, використовуючи <span class=""abilityname"">§unitability_name_rootbraid</span> від <span class=""cardname"">§card_name_rootdude</span>.";"";"";"使用 <span class=""cardname"">§card_name_rootdude</span> 單位的 <span class=""abilityname"">§unitability_name_rootbraid</span> 技能來 <span class=""rooted"">扎根</span> <span class=""questcount"">%d</span> 個單位。";"";"<span class=""cardname"">§card_name_rootdude</span>의 <span class=""abilityname"">§unitability_name_rootbraid</span>(으)로 유닛 <span class=""questcount"">%d</span>명 <span class=""rooted"">속박</span>.";"";""
"card_requirement_event_wela_targets_shieldsup";"Gib <span class=""questcount"">%d</span> Einheiten einen <span class=""shieldblock"">Schildblock</span> mit <span class=""cardname"">§card_name_shieldsup</span>.";"Give <span class=""questcount"">%d</span> units a <span class=""shieldblock"">shieldblock</span> with <span class=""cardname"">§card_name_shieldsup</span>.";"Donnez à <span class=""questcount"">%d</span> unités un <span class=""shieldblock"">bouclier protecteur</span> avec <span class=""cardname"">§card_name_shieldsup</span>.";"";"Предоставьте <span class=""questcount"">%d</span> юнитам <span class=""shieldblock"">щит</span> с <span class=""cardname"">§card_name_shieldsup</span>.";"Dale a <span class=""questcount"">%d</span> unidades <span class=""shieldblock"">Bloqueo</span> con <span class=""cardname"">§card_name_shieldsup</span>.";"Dai a <span class=""questcount"">%d</span> unità uno <span class=""shieldblock"">scudo</span> con <span class=""cardname"">§card_name_shieldsup</span>.";"";"";"";"Nadaj <span class=""questcount"">%d</span> jednostkom <span class=""shieldblock"">tarczę blokującą</span> kartą <span class=""cardname"">§card_name_shieldsup</span>.";"Anna <span class=""questcount"">%d</span> yksikölle <span class=""shieldblock"">shieldblock</span> käyttämällä taitoa <span class=""cardname"">§card_name_shieldsup</span>.";"Dê <span class=""shieldblock"">Bloqueio de Escudo</span> a <span class=""questcount"">%d</span> unidades com a carta <span class=""cardname"">Erguer Escudos!</span>.";"<span class=""cardname"">§card_name_shieldsup</span> kullanarak <span class=""questcount"">%d</span> birime <span class=""shieldblock"">kalkan</span> etkisi ver.";"";"Dej <span class=""questcount"">%d</span> jednotkám <span class=""shieldblock"">shieldblock</span> přes <span class=""cardname"">§card_name_shieldsup</span>.";"Δώσε <span class=""questcount"">%d</span> μονάδων μια <span class=""shieldblock"">προστατευτική ασπίδα</span> με την κάρτα <span class=""cardname"">§card_name_shieldsup</span>.";"";"";"";"";"Надайте <span class=""questcount"">%d</span> юнітам <span class=""shieldblock"">щит</span> з <span class=""cardname"">§card_name_shieldsup</span>.";"";"";"使用 <span class=""cardname"">§card_name_shieldsup</span> 替 <span class=""questcount"">%d</span> 個單位加上 <span class=""shieldblock"">盾擋</span>。";"";"<span class=""cardname"">§card_name_shieldsup</span>(으)로 유닛 <span class=""questcount"">%d</span>에게 <span class=""shieldblock"">방패 막기</span> 주기.";"";""
"card_requirement_event_wela_targets_soulgatherer";"Sammle <span class=""questcount"">%d</span> Seelen mit <span class=""abilityname"">§unitability_name_soulgatherer</span>";"Gather <span class=""questcount"">%d</span> souls with <span class=""abilityname"">§unitability_name_soulgatherer</span>.";"Amassez <span class=""questcount"">%d</span> âmes avec <span class=""abilityname"">§unitability_name_soulgatherer</span>.";"";"Соберите <span class=""questcount"">%d</span> душ с <span class=""abilityname"">§unitability_name_soulgatherer</span>.";"Cosecha <span class=""questcount"">%d</span> almas con <span class=""abilityname"">§unitability_name_soulgatherer</span>.";"Raccogli <span class=""questcount"">%d</span> anime utilizzando <span class=""abilityname"">§unitability_name_soulgatherer</span>.";"";"";"";"Zbierz <span class=""questcount"">%d</span> dusz umiejętnością <span class=""abilityname"">§unitability_name_soulgatherer</span>.";"Kerää <span class=""questcount"">%d</span> sielua <span class=""abilityname"">sielukeräilijällä</span>.";"Coletar <span class=""questcount"">%d</span> almas com <span class=""abilityname"">Coletor de Almas</span>.";"<span class=""abilityname"">§unitability_name_soulgatherer</span> yeteneğini kullanarak <span class=""questcount"">%d</span> ruh topla.";"";"Nasbírej <span class=""questcount"">%d</span> duší s <span class=""abilityname"">§unitability_name_soulgatherer</span>.";"Μάζεψε <span class=""questcount"">%d</span> ψυχές με τον <span class=""abilityname"">Ψυχοσυλλέκτη</span>.";"";"";"";"";"Зберіть <span class=""questcount"">%d</span> душ з <span class=""abilityname"">§unitability_name_soulgatherer</span>.";"";"";"使用 <span class=""abilityname"">§unitability_name_soulgatherer</span> 單位收聚 <span class=""questcount"">%d</span> 個靈魂。";"";"<span class=""abilityname"">§unitability_name_soulgatherer</span>(으)로 <span class=""questcount"">%d</span>명의 영혼 수집.";"";""
"card_requirement_event_wela_targets_steadyaimbuilding";"Greife mit deinen <span class=""cardname"">§card_name_marksman_plural</span> <span class=""questcount"">%d</span> Gebäude mithilfe von <span class=""abilityname"">§unitability_name_steadyaim</span> an.";"Let your <span class=""cardname"">§card_name_marksman_plural</span> attack buildings <span class=""questcount"">%d</span> times using <span class=""abilityname"">§unitability_name_steadyaim</span>.";"Laissez vos <span class=""cardname"">§card_name_marksman_plural</span> attaquer les bâtiments <span class=""questcount"">%d</span> fois en utilisant <span class=""abilityname"">§unitability_name_steadyaim</span>.";"";"Пусть ваши <span class=""cardname"">§card_name_marksman_plural</span> атакуют постройки <span class=""questcount"">%d</span> раз, используя <span class=""abilityname"">§unitability_name_steadyaim</span>.";"Deja que <span class=""cardname"">§card_name_marksman_plural</span> ataquen estructuras <span class=""questcount"">%d</span> veces usando <span class=""abilityname"">§unitability_name_steadyaim</span>.";"Fai in modo che i tuoi <span class=""cardname"">§card_name_marksman_plural</span> attacchino le strutture <span class=""questcount"">%d</span> volte utilizzando <span class=""abilityname"">§unitability_name_steadyaim</span>.";"";"";"";"Pozwól swoim jednostkom <span class=""cardname"">§card_name_marksman_plural</span> atakować budynki <span class=""questcount"">%d</span> razy używając umiejętności <span class=""abilityname"">§unitability_name_steadyaim</span>.";"Anna <span class=""cardname"">tarkka-ampujiesi</span> hyökätä rakennuksiin <span class=""questcount"">%d</span> kertaa kyvyllä <span class=""abilityname"">§unitability_name_steadyaim</span>.";"Permita que seus <span class=""cardname"">Atiradores de Elites</span> ataque construções <span class=""questcount"">%d</span> vezes utilizando <span class=""abilityname"">Mira Precisa</span>.";"<span class=""cardname"">§card_name_marksman_plural</span> birimin <span class=""abilityname"">§unitability_name_steadyaim</span> yeteneğini kullanarak <span class=""questcount"">%d</span> defa düşman kulelerine saldırsın.";"";"Nechej <span class=""cardname"">§card_name_marksman_plural</span> zaútočit na budovy <span class=""questcount"">%d</span> × využitím <span class=""abilityname"">§unitability_name_steadyaim</span>.";"Άσε τους <span class=""cardname"">§card_name_marksman_plural</span> σου να επιτεθούν σε κτίρια <span class=""questcount"">%d</span> φορές χρησιμοποιώντας το <span class=""abilityname"">§unitability_name_steadyaim</span>.";"";"";"";"";"Нехай ваші <span class=""cardname"">§card_name_marksman_plural</span> атакують будівлі <span class=""questcount"">%d</span> раз, використовуючи <span class=""abilityname"">§unitability_name_steadyaim</span>.";"";"";"使用你 <span class=""cardname"">§card_name_marksman_plural</span> 單位的 <span class=""abilityname"">§unitability_name_steadyaim</span> 技能攻擊建築物 <span class=""questcount"">%d</span> 次。";"";"<span class=""cardname"">§card_name_marksman_plural</span>(으)로 <span class=""abilityname"">§unitability_name_steadyaim</span>을(를) 사용해서 건물을 <span class=""questcount"">%d</span>번 공격.";"";""
"card_requirement_event_wela_triggers_";"Löse <span class=""questcount"">%d</span> mal <span class=""abilityname"">%s</span> aus.";"Trigger <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> times.";"Déclenchez <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> fois.";"";"Инициируйте <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> раз.";"Provoca <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> veces.";"Attiva <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> volte.";"";"";"";"Wywołaj <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> razy.";"Laukaise taito <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> kertaa.";"Acione <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> vezes.";"<span class=""abilityname"">%1:s</span> yeteneği <span class=""questcount"">%0:d</span> defa tetiklensin.";"";"Aktivuj <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> ×.";"Πυροδότησε την ικανότητα <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> φορές.";"";"";"";"";"Ініціюйте <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> раз.";"";"";"觸發 <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> 次。";"";"<span class=""abilityname"">%1:s</span>을(를) <span class=""questcount"">%0:d</span>번 발동.";"";""
