"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"errorcode_032";"Der Spieler ist nicht Teil des Teams.";"Player is not a member of the team.";"Le joueur n'est pas un membre de l'équipe.";"O jogador não é membro da equipa.";"Игрок не является членом команды.";"El usuario no es un miembro del equipo.";"Il giocatore non è membro della squadra.";"";"";"Speler is niet een lid van het team.";"Gracz nie jest członkiem tego zespołu.";"Pelaaja ei ole joukkueen jäsen.";"O jogador não é membro da equipe.";"Oyuncu takımın bir parçası değil.";"";"Hráč není členem party.";"Ο παίκτης δεν είναι μέλος της ομάδας.";"";"";"Jucătorul nu este membru al echipei.";"El jugador no es miembro del equipo.";"Гравець не є членом команди.";"";"玩家不是此队伍中的一员。";"玩家不是此隊伍中的一員。";"";"파티에 없는 플레이어입니다.";"";""
"errorcode_033";"Unbekannter Spielmodus.";"Unkown gamemode.";"Mode de jeu inconnu.";"Modo de jogo desconhecido.";"Неизвестный режим игры.";"Modo de juego desconocido.";"Modalità di gioco sconosciuta.";"";"";"Onbekend game modus.";"Nieznany tryb gry.";"Tuntematon pelimuoto.";"Modo de jogo desconhecido.";"Bilinmeyen oyun modu.";"";"Neznámý herní mód.";"Άγνωστη λειτουργία παιχνιδιού.";"Ismeretlen játékmód.";"";"Mod de joc necunoscut.";"Modo de juego desconocido.";"Невідомий режим гри.";"";"未知的游戏模式";"不明的遊戲模式。";"";"알 수 없는 게임 모드입니다.";"";""
"errorcode_034";"Spielmodus ist deaktiviert.";"Disabled gamemode.";"Mode jeu désactivé.";"Modo de jogo desativado.";"Режим игры отключен.";"Modo de juego desactivado.";"Modalità di gioco disabilitata.";"";"";"Uitgezet game modus.";"Wyłączony tryb gry.";"Poistettu pelimuoto.";"Modo de jogo desativado.";"Oyun modu aktif değil.";"";"Deaktivovaný herní mód.";"Ανενεργή λειτουργία παιχνιδιού.";"Kikapcsolt játékmód.";"";"Dezactivați modul de joc.";"Modo de juego desactivado.";"Режим гри вимкнено.";"";"已被停用的游戏模式。";"已被停用的遊戲模式。";"";"비활성화된 게임 모드입니다.";"";""
"errorcode_035";"Diese Einladung ist ausgelaufen.";"This invite has expired.";"Cette invitation a expirée.";"O convite expirou.";"Время ожидания приглашения истекло.";"Esta invitación ha caducado.";"L'invito è scaduto.";"";"";"Uitnodiging is verlopen.";"To zaproszenie wygasło.";"Kutsu on vanhentunut.";"O convite expirou.";"Davet geçerliliğini yitirdi.";"";"Pozvánka vypršela.";"Αυτή η πρόσκληση έχει λήξει.";"";"";"Această invitație a expirat.";"Esta invitación ha expirado.";"Час очікування запрошення вийшов.";"";"此邀请已过期。";"此邀請已過期。";"";"만료된 초대 요청입니다.";"";""
"errorcode_036";"Spieler wurde nicht eingeladen.";"Not invited player.";"Joueur non invité.";"Jogador não convidado.";"Игрок не приглашен.";"Usuario no invitado.";"Giocatore non invitato.";"";"";"Speler is niet uitgenodigd.";"Gracz nie zaproszony.";"Pelaajaa ei kutsuttu.";"Jogador não convidado.";"Oyuncu davet edilmedi.";"";"Nepozvaný hráč.";"Μη προσκεκλημένος παίκτης.";"";"";"Nu este jucător invitat.";"Jugador no invitado.";"Гравець не запрошений.";"";"非邀请玩家。";"非邀請玩家。";"";"초대받지 않은 플레이어입니다.";"";""
"errorcode_037";"Einladung abgelehnt.";"Invite has been rejected.";"L'invitation a été rejetée.";"O convite foi rejeitado.";"В приглашении отклонено.";"La invitación ha sido rechazada.";"L'invito è stato declinato.";"";"";"Uitnodiging is niet geaccepteerd.";"Zaproszenie zostało odrzucone.";"Kutsu on hylätty.";"O convite foi rejeitado.";"Davet reddedildi.";"";"Pozvánka byla odmítnuta.";"Η πρόσκληση απορρίφθηκε.";"";"";"Invitația a fost respinsă.";"La invitación ha sido rechazada.";"Запрошення відхилено.";"";"邀请已被拒绝。";"邀請已被拒絕。";"";"초대 요청이 거부되었습니다.";"";""
"errorcode_038";"Invalide Einladung.";"Invalid invite.";"Invitation non valide.";"Convite invalido.";"Ссылка приглашения недействительна.";"Invitación invalida.";"Invito invalido.";"";"";"Ongeldige uitnodiging.";"Nieprawidłowe zaproszenie.";"Virheellinen kutsu.";"Convite invalido.";"Geçersiz davet.";"";"Chybná pozvánka.";"Άκυρη πρόσκληση.";"";"";"Invitație nevalidă.";"Invitación inválida.";"Посилання запрошення недійсне.";"";"邀请无效";"無效的邀請。";"";"유요하지 않은 초대 요청입니다.";"";""
"errorcode_039";"Dein Team befindet sich schon in der Queue.";"Team is already in queue.";"L'équipe est déjà dans la file d'attente.";"A equipa já está na fila.";"Команда уже в очереди.";"El equipo ya está en cola.";"La squadra è già in coda di ricerca.";"";"";"Team zit al in de queue.";"Drużyna już jest w kolejce.";"Joukkue on jo jonossa.";"O grupo já está na fila.";"Takım zaten sırada.";"";"Parta je již ve vyhledávání.";"Η ομάδα είναι ήδη στην αναμονή.";"";"";"Echipa este deja la căutare.";"El equipo ya está en cola.";"Команда вже в черзі.";"";"队伍已在等候序列中。";"隊伍已在等候序列中。";"";"파티가 이미 대기열에 있습니다.";"";""
"errorcode_040";"Es wurde ein für den Server unbekanntes Deck ausgewählt. Bitte starte den Client neu, falls der Fehler erneut auftritt.";"The chosen deck is unknown from the server. Please restart your client, if this error occures again.";"Le deck choisi est inconnu du serveur. Veuillez redémarrer votre client si cette erreur se reproduit.";"O baralho escolhido não foi reconhecido pelo servidor. Por favor, reinicia o cliente de jogo caso o problema ocorra novamente.";"Выбранная колода неизвестна с сервера. Если эта ошибка повторится, перезапустите клиент.";"El mazo elegido es desconocido desde el servidor. Reinicia el cliente si este error persiste.";"Il mazzo selezionato è sconosciuto al server. Per favore riavvia il gioco, se il problema persiste.";"";"";"Het gekozen deck is onbekend op de server. Herstart alstublieft u cliënt als dit probleem terugkeert.";"Wybrana talia jest nieznana serwerowi. Zrestartuj klienta jeśli błąd się powtórzy.";"Valittu pakka on on tuntematon palvelimelle. Käynnistä pelisi uudelleen, mikäli virhe toistuu.";"O deck escolhido não foi reconhecido pelo servidor. Por favor, reinicie o jogo caso o problema ocorra novamente.";"Seçilen deste sunucu tarafından çözülemiyor. Eğer bu hata devam ederse, oyunu yenileyip tekrar deneyiniz.";"";"Vybraný balíček není na serveru. Buď té lásky a restartuj klienta, pokud se tato chyba bude opakovat.";"Η επιλεγμένη τράπουλα είναι άγνωστη του διακομιστή. Παρακαλούμε επανεκκίνησε το πρόγραμμα-πελάτη σου, αν επαναληφθεί το σφάλμα.";"";"";"Setul ales nu este cunoscut de pe server. Vă rugăm să reporniți clientul, dacă această eroare apare din nou.";"El paquete elegido es desconocido del servidor. Reinicie su cliente, si este error ocurre nuevamente.";"Обрана колода невідома з сервера. Якщо помилка буде повторюватись, перезапустіть клієнт.";"";"所选取的牌组伺服器端没有对应资料。若此情况再出现，请关闭并重开客户端。";"所選取的牌組伺服器端沒有對應資料。若此情況再出現，請關閉並重開遊戲端。";"";"선택한 덱을 서버에서 확인할 수 없습니다. 이 오류가 다시 발생하면 게임 클라이언트를 다시 시작해주세요.";"";""
"errorcode_043";"Beim Karten hinzufügen ist ein Fehler aufgetreten. Bitte versuche es erneut.";"An error occured while adding a card to the deck. Please try again.";"Une erreur s'est produite lors de l'ajout d'une carte au deck. Veuillez réessayer.";"Um erro ocorreu ao adicionar a carta ao baralho. Por favor, tenta novamente.";"Произошла ошибка при добавлении карты в колоду. Пожалуйста, повторите действие еще раз.";"Ha ocurrido un error al añadir una carta a tu mazo. Por favor inténtalo de nuevo.";"Si è verificato un errore durante l'aggiunta del mazzo. Per favore riprova.";"";"";"Er is een probleem met het toevoegen van een kaart tot je deck. Probeer het alstublieft opnieuw.";"Wystąpił błąd podczas dodawania karty do talii. Spróbuj później.";"Korttia lisätessä pakkaan tapahtui virhe. Yritä uudelleen.";"Um erro ocorreu enquanto a carta era adicionada ao baralho. Por favor, tente novamente.";"Kart destenize eklenirken bir hata meydana geldi. Lütfen tekrar deneyiniz.";"";"Došlo k chybě při přidávání karty do balíčku. Vyzkoušej to znovu.";"Ένα σφάλμα προέκυψε καθώς προσετίθετο μια κάρτα στην τράπουλα. Παρακαλούμε δοκίμασε ξανά.";"";"";"A apărut o eroare la încărcarea desenelor. Vă rugăm să încercați din nou.";"Se ha producido un error al añadir una tarjeta al paquete. Por favor, inténtalo de nuevo.";"Сталася помилка при додаванні карти в колоду. Будь ласка, повторіть дію ще раз.";"";"当加入卡牌至牌组时发生错误。请稍后再试。";"當加入卡片至牌組時發生錯誤。請稍後再試。";"";"덱에 카드를 추가하면서 오류가 발생했습니다. 다시 시도해주세요.";"";""
"errorcode_045";"Die Karte steht nicht mehr zum Kauf zur Verfügung. Bitte starte deinen Client neu und versuche es erneut.";"The card can‘t be bought anymore. Please restart your client, if this error occures again.";"La carte ne peut plus être achetée. Veuillez redémarrer votre client si cette erreur se reproduit.";"A carta não pode ser comprada novamente. Por favor, reinicia o cliente de jogo caso o problema ocorra novamente.";"Карту больше нельзя купить. Если эта ошибка повторится, перезапустите клиент.";"La carta no puede ser comprada. Por favor, reinicia el cliente si este error persiste.";"Questa carta non può più essere acquistata. Per favore riavvia il gioco, se il problema persiste.";"";"";"Deze kaart kan niet meer gekocht worden. Herstart alstublieft u cliënt als dit probleem terugkeert.";"Ta karta nie może już być kupiona. Proszę zrestartować klienta jeśli błąd się powtórzy.";"Korttia ei voi ostaa enää. Käynnistä pelisi uudelleen, mikäli virhe toistuu.";"A carta não pode mais ser comprada. Por favor, reinicie o jogo caso o problema ocorra novamente.";"Bu kart artık alınamıyor. Eğer bu hata devam ederse, oyunu yenileyip tekrar deneyiniz.";"";"Kartu již nelze koupit. Buď té lásky a restartuj hru, pokud k tomuto dojde znovu.";"Η κάρτα δεν μπορεί να αγοραστεί πλέον. Παρακαλούμε επανεκκίνησε το πρόγραμμα-πελάτη σου, αν επαναληφθεί το σφάλμα.";"";"";"Cardul nu mai poate fi cumpărat. Vă rugăm să reporniți clientul, dacă această eroare apare din nou.";"La tarjeta ya no se puede comprar. Reinicie su cliente, si este error ocurre nuevamente.";"Карту більше не можна купити. Якщо помилка буде повторюватись, перезапустіть клієнт.";"";"此卡牌无法再被购买。若此错误重现，请重启您的客户端。";"此卡片無法再被購買。若此錯誤重現，煩請關閉遊戲端重開。";"";"이 카드는 더 이상 구매할 수 없습니다. 이 오류가 다시 발생하면 게임 클라이언트를 다시 시작해주세요.";"";""
"errorcode_046";"Der Kauf ist fehlgeschlagen.";"The purchase failed.";"L'achat a échoué.";"A compra falhou.";"Покупка не удалась.";"Error al comprar.";"Acquisto fallito.";"";"";"De aankoop is mislukt.";"Zakup nieudany.";"Osto epäonnistui.";"A compra falhou.";"Satın alım başarısız.";"";"Nákup selhal.";"Η αγορά απέτυχε.";"";"";"Tranzactia a eșuat.";"La compra ha fallado.";"Покупка не вдалася.";"";"购买失败。";"此次購買失敗。";"";"구매에 실패했습니다.";"";""
"errorcode_055";"Der Aufstieg der Karte ist fehlgeschlagen.";"The ascension of the card failed.";"L'ascension de la carte a échouée.";"A ascensão da carta falhou.";"Повышение карты не удалось.";"Fallo al ascender la carta.";"Potenziamento della carta fallito.";"";"";"De upgrade van de kaart is gefaald.";"Wzmocnienie karty nieudane.";"Kortin ylennys epäonnistui.";"A ascensão da carta falhou.";"Kart yükseltme başarısız oldu.";"";"Povýšení karty selhalo.";"Η ανύψωση της κάρτας απέτυχε.";"";"";"Ascensiunea cardului a eșuat.";"La ascensión de la tarjeta ha fallado.";"Підвищення карти не вдалося.";"";"卡牌升阶失败。";"卡片昇華失敗。";"";"카드 승급에 실패했습니다.";"";""
"errorcode_062";"Einladen fehlgeschlagen. Unbekannte Freund-ID.";"Invite failed. Unknown friend id.";"L'invitation a échouée. Id d'ami inconnu.";"O convite falhou. Id desconhecido.";"Приглашение не удалось. Неизвестный ID друга.";"Fallo de invitación. ID desconocido.";"Invito fallito. Id amico sconosciuto.";"";"";"Uitnodiging gefaald. Onbekende vriend id.";"Zaproszenie nieudane. Nieznane ID-Przyjaciela.";"Kutsu epäonnistui. Tuntematon kaveritunnus.";"O convite falhou. Id do amigo desconhecido.";"Davet başarısız. Bilinmeyen arkadaş ID'si.";"";"Pozvánka selhala. Neznámé id.";"Η πρόσκληση απέτυχε. Άγνωστη ταυτότητα φίλου.";"";"";"Invitația a eșuat. Adresa prietenului necunoscut.";"Falló la invitación. El id de tu amigo es desconocido.";"Запрошення не вдалося. Невідомий ID друга.";"";"邀请失败。好友 ID 不明确。";"邀請失敗。好友 Id 不明確。";"";"초대에 실패했습니다. 알 수 없는 친구 아이디입니다.";"";""
"errorcode_063";"Eine Deckbeschränkung ist fehlgeschlagen.";"A deck constraint is not fulfilled.";"Une contrainte de deck n'est pas remplie.";"A restrição do baralho não foi cumprida.";"Ограничение на создание колоды не выполняется.";"No se cumple una restricción de mazo.";"Un mazzo non è completo.";"";"";"Een deck restrictie is niet vervuld.";"Przymus talii nie wypełniony.";"Pakan rajoitukset eivät täyty.";"A restrição do deck não foi cumprida.";"Deste kısıtlanması yerine getirilmedi.";"";"Omezení balíčku není naplněno.";"Ο περιορισμός τής τράπουλας δεν πληρούται.";"";"";"O constrângere de punte nu este îndeplinită.";"No se cumple la restricción de un paquete.";"Обмеження на створення колоди не виконується.";"";"没有满足此牌组的制约条件。";"沒有滿足此牌組的制約條件。";"";"덱의 제약 조건이 충족되지 않았습니다.";"";""
"errorcode_065";"Leider ist das Spiel auf dem Server abgestürzt und konnte nicht erfolgreich beendet werden.";"Unfortunately the game crashed and did not finish properly.";"Malheureusement, le jeu a planté et ne s'est pas terminée correctement.";"Infelizmente, o jogo parou e não encerrou propriamente.";"К сожалению, игра вылетела и не была завершена должным образом.";"Lamentablemente el juego se rompió y no termino correctamente.";"Sfortunatamente l'esecuzione del gioco si è interrotta e non ha caricato correttamente.";"";"";"Helaas is het spel gecrasht en niet voltooid.";"Wystąpiła awaria gry i nie została dokończona.";"Valitettavasti peli kaatui ja ei päättynyt oikein.";"Infelizmente, o jogo parou e não finalizou propriamente.";"Maalesef ki oyun çöktü ve doğru şekilde kapatılamadı.";"";"Bohužel hra spadla a nebyla správně dokončena.";"Δυστυχώς το παιχνίδι κράσαρε και δεν τερματίστηκε κατάλληλα.";"";"";"Din păcate, jocul s-a oprit și nu s-a terminat corect.";"Desafortunadamente, el juego se bloqueó y no terminó correctamente.";"На жаль, гра вийшла з ладу і не була завершена належним чином.";"";"游戏发生意外，无法正常结束。";"抱歉遊戲出意外，無法正常結束。";"";"안타깝지만 게임이 강제 종료되었습니다.";"";""
"errorcode_066";"Die Quest konnte auf dem Server nicht gefunden werden.";"The quest could not be found on the server.";"La quête n'a pas pu être trouvée sur le serveur.";"A missão não pôde ser encontrada no servidor.";"Квест не был найден на сервере.";"La misión no ha sido encontrada en el servidor.";"La missione non può essere trovata sul server.";"";"";"De zoektocht kan niet worden gevonden op de server.";"Zadanie nie zostało znalezione na serwerze.";"Tehtävää ei löytynyt palvelimelta.";"A missão não pôde ser encontrada no servidor.";"Bu görev sunucuda bulunamadı.";"";"Úkol nebyl nalezen na serveru.";"Η αποστολή δε βρέθηκε στο διακομιστή.";"";"";"Căutarea nu a putut fi găsită pe server.";"La misión no se pudo encontrar en el servidor.";"Квест не був знайдений на сервері.";"";"该任务不存在于伺服器端。";"該任務不存在於伺服器端。";"";"해당 퀘스트를 서버에서 찾을 수 없습니다.";"";""
"errorcode_067";"Die Quest ist noch nicht abgeschlossen.";"The quest is not finished, yet.";"La quête n'est pas encore terminée.";"A missão ainda não foi concluída.";"Квест ещё не завершен.";"La misión no ha terminado.";"La missione non è ancora finita.";"";"";"De zoektocht is nog niet voltooid.";"Zadanie jeszcze się nie skończyło.";"Tehtävää ei ole suoritettu, vielä.";"A missão ainda não foi concluída.";"Bu görev henüz tamamlanmamış.";"";"Úkol ještě není dokončen, zatím.";"Η αποστολή δεν τερματίστηκε ακόμη.";"";"";"Căutarea nu este încă terminată.";"La misión aún no ha terminado.";"Квест ще не завершений.";"";"这任务还没有完成，还请继续努力。";"這任務還沒有完成，還得努力。";"";"이 퀘스트는 아직 완료되지 않았습니다.";"";""
"errorcode_068";"Die Belohnung der Quest wurde schon abgeholt.";"The quest reward is already collected.";"La récompense de la quête est déjà collectée.";"A recompensa da missão já foi colecionada.";"Вознаграждение за прохождение квеста уже получено.";"La recompensa ya ha sido recogida.";"La ricompensa per la missione è già stata riscattata.";"";"";"U heeft de beloning voor deze zoektocht al ontvangen.";"Nagroda za misję już została odebrana.";"Tehtävän palkinto on jo kerätty.";"A recompensa da missão já foi coletada.";"Bu görevin ödülü zaten alındı.";"";"Odměna za úkol již byla vyzvednuta.";"Η ανταμοιβή τής αποστολής έχει ήδη συλλεχτεί.";"";"";"Recompensa de căutare este deja colectată.";"La recompensa de la misión ya ha sido recogida.";"Винагороду за проходження квесту вже отримано.";"";"此任务的奖励已经被领取。";"此任務的獎勵已經被領取。";"";"이미 수집한 퀘스트 보상입니다.";"";""
"errorcode_069";"Die Quest konnte nicht gewechselt werden, da alle Wechsel verbraucht sind.";"The quest could not be rerolled as no rerolls are available.";"La quête n'a pas pu être remplacée car il n'y a plus de remplacements disponible.";"A missão não pôde ser redefinida, pois não há redefinições disponíveis.";"Квест невозможно было реролить, так как нет доступных реролов.";"La misión no se puede cambiar, no hay cambios disponibles ahora.";"La missione non può essere sostituita perchè non ci sono più sostituzioni disponibili.";"";"";"De zoektocht kan niet vervangen worden omdat er geen pogingen over zijn.";"Zadanie nie było zmienione w wyniku braku zamian.";"Tehtävää ei voitu vaihtaa, koska vaihtoja ei ole jäljellä.";"A missão não pôde ser redefinida, pois não há redefinições disponíveis.";"Görevi değiştirme hakkınız kalmamış.";"";"Úkol nemohl být změněn, protože nejsou volné možnosti změny.";"Η αποστολή δεν μπόρεσε να αντικατασταθεί, καθότι δεν υπάρχουν διαθέσιμες αντικαταστάσεις.";"";"";"Căutarea nu a putut fi redirecționată, deoarece nu sunt disponibile redirecționări.";"La misión no se pudo volver a lanzar ya que no hay turnos disponibles.";"Квест неможливо було рероліть, так як немає доступних реролов.";"";"此任务无法被再次重设，因为重设次数已用完。";"此任務無法被再次開啟，因為重啟次數已用完。";"";"남은 퀘스트 새로 고침 횟수가 없습니다.";"";""
"errorcode_070";"Die anzuzeigende Nachricht konnte auf dem Server nicht gefunden werden.";"The message to be shown could not be found on the server.";"Le message à afficher n'a pas pu être trouvé sur le serveur.";"A mensagem para ser mostrada não foi encontrada no servidor.";"Отображаемое сообщение не может быть найдено на сервере.";"El mensaje que se muestra no se puede encontrar en el servidor.";"Il messaggio da mostrare non può essere trovato sul server.";"";"";"Het bericht kan niet gevonden worden op de server.";"Wiadomość, która miała być wyświetlona, nie została znaleziona na serwerze.";"Näytettävää viestiä ei löytynyt palvelimelta.";"A mensagem não pôde ser encontrada no servidor.";"Gösterilecek mesaj sunucuda bulunamadı.";"";"Požadavek nebyl nalezen na serveru.";"Το μήνυμα που θα εμφανιζόταν δε βρέθηκε στο διακομιστή.";"";"";"Mesajul care va fi afișat nu a putut fi găsit pe server.";"No se ha podido encontrar el mensaje que se va a mostrar en el servidor.";"Повідомлення, яке буде показано, не вдалося знайти на сервері.";"";"需要展示的讯息不存在于伺服器端。";"需要展示的訊息不存在於伺服器端。";"";"해당 문자를 서버에서 찾을 수 없습니다.";"";""
"errorcode_071";"Die Anhänge der Nachricht wurden schon eingesammelt.";"The message attachments have already been collected.";"Les pièces jointes du message ont déjà été collectées.";"Os anexos da mensagem já foram colecionados.";"Вложения сообщений уже собраны.";"Los mensajes adjuntos ya han sido recolectados.";"Gli allegati del messaggio sono già stati riscattati.";"";"";"U heeft de bijlage uit dit bericht al ontvangen.";"Załączniki tej wiadomości zostały już zebrane.";"Viestin liitteet ovat jo kerätty.";"Os anexos da mensagem já foram coletados.";"Mesaj ekleri zaten toplandı.";"";"Příloha zprávy již byla vybrána.";"Τα συνημμένα του μηνύματος έχουν ήδη συλλεχτεί.";"";"";"Fișierele atașate la mesaj au fost deja colectate.";"Los archivos adjuntos del mensaje ya han sido recogidos.";"Вкладення повідомлень вже зібрані.";"";"讯息附件已经被领取。";"訊息附件已經被領取。";"";"문자의 첨부 파일이 이미 수집되었습니다.";"";""
"errorcode_072";"Das Deck-Tier passt nicht zur gewählten Matchmaking-Warteschlange.";"The deck tier does not match the chosen matchmaking queue.";"Le palier du deck ne correspond pas à la file d'attente de jumelage choisie.";"A classificação do baralho não corresponde à fila escolhida de partidas.";"Дивизион колоды не соответствует выбранной очереди матчмейкинга.";"El nivel del mazo no coincide con el matchmaking elegido.";"Il livello del mazzo non corrisponde alla coda di ricerca selezionata.";"";"";"De tier van u deck komt niet overeen met die van de matchmaking queue.";"Stopień talii nie pasuje do stopnia obecnego wyszukiwania meczu.";"Pakan taso ei vastaa valittua pelinhakujonoa.";"O elo do deck não coincide com o matchmaking.";"Deste seviyesi seçilen eşleştirme seviyesiyle uyuşmuyor.";"";"Úroveň balíčku je nevhodná pro vybranou úroveň hry.";"Η βαθμίδα της τράπουλας δεν αντιστοιχεί σ' αυτήν της προσκαλούσας ομάδας.";"";"";"Nivelul de punte nu se potrivește cu potrivirea de meci aleasă.";"El nivel de paquete no coincide con la cola de emparejamiento elegida.";"Дивізіон колоди не доступні для обраної черги матчмейкінга.";"";"此牌组阶级和所选的对战等候序列不符。";"此牌組階級和所選的對戰等候序列不符。";"";"이 대전과 맞지 않는 덱 티어입니다";"";""
"errorcode_073";"Der Bonuscode ist leider ungültig. Bitte überprüfe, ob du alle Zeichen richtig eingegeben hast.";"Unfortunately the bonus code is invalid. Please assure that all letters are typed correctly.";"Malheureusement, le code bonus n'est pas valide. Veuillez vous assurer que toutes les lettres sont tapées correctement.";"Infelizmente o codigo de bonus é inválido. Por favor, certifica-te que todas as letras estão corretas.";"К сожалению, бонус-код недействителен. Пожалуйста, убедитесь, что все буквы набраны правильно.";"Lamentablemente el código del bono es invalido. Por favor, asegúrate de que todas las letras están escritas correctamente.";"Sfortunatamente il codice bonus è invalido. Per favore assicurati che tutte le lettere siano state digitate correttamente.";"";"";"Helaas is de bonus code niet goed. Controleer of dat u alle letters goed heeft ingetypt.";"Niestety kod jest niepoprawny. Upewnij się, że wszystkie litery są poprawnie wpisane.";"Valitettavasti bonuskoodi on virheellinen. Varmista, että se on kirjoitettu oikein.";"Infelizmente o código bônus é inválido. Por favor tenha certeza que todas as letras foram digitadas corretamente.";"Bu bonus kodu geçersiz. Lütfen tüm karakterleri doğru yazdığınızdan emin olunuz.";"";"Bohužel bonusový kód je nevhodný. Prosím ověř že všechny znaky sedí.";"Δυστυχώς ο κωδικός μπόνους είναι άκυρος. Παρακαλούμε επιβεβαίωσε ότι όλα τα γράμματα πληκτρολογήθηκαν σωστά.";"";"";"Din păcate, codul bonus nu este valid. Vă rugăm să vă asigurați că toate literele sunt scrise corect.";"Lamentablemente, el código de bono no es válido. Asegúrese de que todas las letras estén escritas correctamente.";"На жаль, бонус-код недійсний. Будь ласка, переконайтеся, що всі букви набрані правильно.";"";"抱歉，此优惠代码无效。请确认所有的字母均已正确输入。";"遺憾，此優惠代碼無效。煩請確認所有的字母均已正確輸入。";"";"안타깝게도 올바르지 않은 보너스 코드입니다. 모든 글자가 제대로 입력되었는지 확인하세요.";"";""
"errorcode_074";"Dieser Bonuscode wurde leider schon verwendet und kann nicht erneut eingelöst werden.";"Unfortunately this bonus code has already been redeemed and can‘t be used anymore.";"Malheureusement, ce code bonus a déjà été utilisé et ne peut plus être utilisé.";"Infelizmente este código de bonus já foi reclamado e não pode ser usado novamente.";"К сожалению, этот бонус-код уже активирован и больше не может быть использован.";"Lamentablemente, este código de bono ya se ha canjeado y ya no se puede utilizar.";"Sfortunatamente il codice bonus è già stato riscattato e non può più essere usato.";"";"";"Helaas is de bonus code al gebruikt en kan niet opnieuw gebruikt worden.";"Niestety kod został już wykorzystany i nie może już być użyty.";"Valitettavasti bonuskoodi on jo lunastettu ja sitä ei voida käyttää enää.";"Infelizmente este código bônus já foi resgatado e não pode ser mais usado.";"Bu bonus kodu zaten daha önceden bozdurulmuş.";"";"Bohužel tento kód již byl použit a není možné ho použít znovu.";"Δυστυχώς αυτός ο κωδικός μπόνους έχει ήδη εξαργυρωθεί και δεν μπορεί να χρησιμοποιηθεί πια.";"";"";"Din păcate, acest cod bonus a fost deja utilizat și nu mai poate fi utilizat.";"Desafortunadamente este código de bono ya ha sido redimido y ya no se puede usar.";"На жаль, цей бонус-код вже активований і більше не може бути використаний.";"";"抱歉此优惠代码已经被领取了，无法再次被兑换。";"抱歉此優惠代碼已經被領取了，無法再次被兌換。";"";"안타깝게도 이미 사용된 보너스 코드입니다.";"";""
"errorcode_075";"Dein Account hat leider schon die maximale Anzahl an Bonuscodes diesen Typs eingelöst.";"Your account unfortunately has already redeemed the maximum of this type of bonus codes.";"Votre compte a malheureusement déjà utilisé le maximum de ce type de codes bonus.";"Infelizmente a tua conta já reclamou o máximo deste tipo de códigos bonus.";"Ваш аккаунт, к сожалению, уже активировал максимальное количество данного вида бонус-кодов.";"Lamentablemente tu cuenta ya ha canjeado el máximo de códigos de este bono.";"Sfortunatamente il tuo accout ha già riscattato il numero massimo di codice bonus di questo tipo.";"";"";"U account heeft helaas al het maximum aantal bonus codes gebruikt van dit type bonus code.";"Niestety twoje konto wykorzystało już maksymalną ilość kodów bonusowych tego typu.";"Valitettavasti tilisi on jo lunastanut maksimimäärän tämän tyypin bonuskoodeja.";"Sua conta atingiu o número limite de códigos bônus resgatados deste tipo.";"Bu tür için azami bonus kod bozdurma sınırına ulaşmışsınız.";"";"Účet již vyzvedl všechny bonusové kódy tohoto typu.";"Ο λογαριασμός σου δυστυχώς έχει ήδη εξαργυρώσει το μέγιστο των κωδικών μπόνους αυτού του τύπου.";"";"";"Din păcate, contul dvs. a folosit maxim acest tip de cod bonus.";"Lamentablemente, su cuenta ya ha redimido el máximo de este tipo de códigos de bono.";"Ваш аккаунт, на жаль, вже активував максимальну кількість даного виду бонус-кодів.";"";"抱歉，您的帐号已经领取达到此类优惠代码的上限次数。";"很遺憾，您的帳號已經領取達到此類優惠代碼的上限次數。";"";"안타깝게도 이 계정에서 해당 보너스 코드 유형은 최대치까지 사용했습니다.";"";""
"errorcode_076";"Du hast dieses Icon noch nicht freigeschaltet und es kann daher nicht verwendet werden.";"You didn‘t unlock this icon yet.";"Vous n'avez pas encore déverrouillé cette icône.";"Não tinhas desbloqueado este icon ainda.";"Вы еще не разблокировали эту иконку.";"Tu no puedes desbloquear este icono ahora.";"Non hai ancora sbloccato questa icona.";"";"";"U heeft deze icon nog niet ontgrendeld.";"Jeszcze nie odblokowałeś tej ikony.";"Et ole avannut tätä ikonia vielä.";"Você ainda não desbloqueou este ícone.";"Bu ikonun kilidini henüz açmadın.";"";"Tuto ikonu ještě nemáš odemknutu.";"Δεν ξεκλείδωσες ακόμη αυτό το εικονίδιο.";"";"";"Încă nu ați deblocat această pictogramă.";"Aún no has desbloqueado este icono.";"Ви ще не розблокували цю іконку.";"";"您还没解锁此头像";"您還沒有解鎖此圖標。";"";"이 아이콘은 아직 잠금 해제되지 않았습니다.";"";""
