"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"tutorial_text_recast_ballista";"Versuche es erneut und <span class=""keyword mana"">beschwöre</span> die Ballista außerhalb der Turmreichweite.";"Try again and <span class=""keyword mana"">summon</span> the Ballista out of the towers range.";"Essaie encore et <span class=""keyword mana"">invoque</span> la baliste hors de portée de la tour.";"Tenta novamente e <span class=""keyword mana"">Convoca</span> a Balista fora do alcance das torres.";"Попробуй еще раз и <span class=""keyword mana"">призовите</span> ""Баллисту"" вне пределов досягаемости башен.";"Inténtalo de nuevo e <span class=""keyword mana"">invoca</span> la Balista fuera del alcance de las torres.";"Riprova ed <span class=""keyword mana"">evoca</span> la Balista fuori dal raggio delle torri nemiche.";"";"";"";"Spróbuj ponownie <span class=""keyword mana"">przywołać</span> Baliste poza zasięgiem wieży.";"Yritä uudelleen ja <span class=""keyword mana"">kutsu</span> ballista tornin kantaman ulkopuolelle.";"Tente de novo <span class=""keyword mana"">invocar</span> a Ballista fora da distância das torres.";"Tekrar dene ama bu sefer mancınığı kule menzilinin dışında <span class=""keyword mana"">çağır</span>.";"";"Tentokrát zkus <span class=""keyword mana"">vyvolat</span> Balistu mimo dostřel věže.";"Δοκίμασε ξανά <span class=""keyword mana"">επιστρατεύοντας</span> τη Βαλλίστρα έξω από το βεληνεκές των πύργων.";"";"";"Încercați din nou și <span class = ""keyword mana""> convocă </span> Catapulta în afara razei turnurilor.";"";"Спробуйте ще раз і <span class=""keyword mana"">викличте</span> Балісту поза діапазоном веж.";"";"再试一次，这次在守护塔的攻击范围之外 <span class=""keyword mana"">召唤</span> 弩车。";"再試一次，這次在守護塔的攻擊範圍之外 <span class=""keyword mana"">召喚</span> 弩車。";"";"다시 시도하세요. 발리스타를 포탑 사정거리 밖에 <span class=""keyword mana"">소환</span>해야 합니다.";"";""
"tutorial_text_recast_ballista_confirm";"Hoppla!";"Oops!";"Oops!";"Ups!";"Упс!";"¡Oops!";"Oops!";"";"Oops!";"Oops!";"Ups!";"Hups!";"Opa!";"Ayy!";"";"Hopla!";"Ουψ!";"";"";"Oops!";"";"Упс!";"عفوا!";"糟糕！";"糟糕！";"";"이런!";"";""
"tutorial_text_spell";"Du kannst diese Golem ausschalten in dem du einen <span class=""keyword mana"">Zauber</span> spielst.\n<span class=""keyword mana"">Zauber</span> können überall gespielt werden.";"You can take out these golems by casting a <span class=""keyword mana"">Spell</span>. \n<span class=""keyword mana"">Spells</span> can be cast anywhere.";"Vous pouvez éliminer ces golems en lançant un <span class=""keyword mana"">sort</span>. \nLes <span class=""keyword mana"">sorts</span> peuvent être lancés n’importe où.";"Podes eliminar estes golems lançando um <span class=""keyword mana"">Feitiço</span>. \n<span class=""keyword mana"">Feitiços</span> podem ser lançados em qualquer lugar.";"Вы можете победить этих големов, использовав <span class=""keyword mana"">заклинание</span>. \n<span class=""keyword mana"">Заклинания</span> могут быть использованы в любом месте.";"Puedes eliminar estos golems lanzando un <span class=""keyword mana"">Hchizo</span>. Los \n<span class=""keyword mana"">Hechizos</span> se pueden lanzar en cualquier lugar.";"Puoi spazzare via quei golem lanciando una <span class=""keyword mana"">Magia</span>. \nLe <span class=""keyword mana"">Magie</span> posso essere lanciate ovunque.";"";"";"";"Możesz zniszczyć te golemy używając <span class=""keyword mana"">zaklęcia</span>.\n<span class=""keyword mana"">zaklęcia</span> mogą być użyte wszędzie.";"Voit tuhota nämä golemit tekemällä <span class=""keyword mana"">loitsun</span>. \n<span class=""keyword mana"">Loitsuja</span> voi tehdä missä tahansa.";"Você pode tirar esses golems lançando um <span class=""keyword mana"">Feitiço</span>. \n<span class=""keyword mana"">Feitiços</span> podem ser usados em qualquer lugar.";"Bir <span class=""keyword mana"">Büyü</span> kullanarak bu kayacılları etkisizkeştirebilirsin. \n<span class=""keyword mana"">Büyüler</span> haritanın her yerine kullanılabilir.";"";"Tyto golemy můžeš sundat použitím <span class=""keyword mana"">Kouzla</span>. \n<span class=""keyword mana"">Kouzla</span> lze použít kdekoli na mapě.";"Μπορείς να εξολοθρεύσεις αυτά τα γκόλεμ κάνοντας ένα <span class=""keyword mana"">ξόρκι</span>.\nΤα <span class=""keyword mana"">ξόρκια</span> μπορούν να γίνουν οπουδήποτε.";"";"";"Puteți scoate acesti golemii aruncând <span class=""keyword mana"">Vraja </span>. \n<span class=""keyword mana""> Vrăji </span> pot fi distribuite oriunde.";"";"Ви можете перемогти цих големів, використавши <span class=""keyword mana"">Заклинання</span>. \n<span class=""keyword mana"">Заклинання</span> може бути вирокистане в будь-якому місці.";"";"你可以施展 <span class=""keyword mana"">法术</span> 来打倒这些巨石像。\n<span class=""keyword mana"">法术</span> 在战场的任何部位都可以施展。";"你可以施展 <span class=""keyword mana"">法術</span> 來打倒這些巨石像。\n<span class=""keyword mana"">法術</span> 在戰場的任何部位都可以施展。";"";"<span class=""keyword mana"">주문</span>을 사용해서 골렘을 처치하세요.\n<span class=""keyword mana"">주문</span>은 어디에나 사용할 수 있습니다.";"";""
"tutorial_text_spell_confirm";"Muhaha!";"Sweet!";"Super!";"Doce!";"Круто!";"¡Guay!";"Carino!";"";"Snyggt!";"";"Świetnie!";"Mahtavaa!";"Impressionante!";"Güzel!";"";"Hezky!";"Γλύκα!";"";"";"Superb!";"";"Круто!";"جميل!";"好极了！";"好極了！";"";"멋지네요!";"";""
"tutorial_text_select_hail_of_arrows";"Wähle den <span class=""keyword mana"">§card_name_hailofarrows Zauber</span> in deinem Deck aus!";"Select the <span class=""keyword mana"">§card_name_hailofarrows Spell</span> from your deck!";"Sélectionnez la <span class=""keyword mana"">volée de flèches</span> depuis votre deck!";"Seleciona <span class=""keyword mana"">Feitiço Chuva de flechas</span> do teu baralho!";"Выберите <span class=""keyword mana"">§card_name_hailofarrows Заклинание</span> из вашей колоды!";"¡Selecciona el <span class=""keyword mana"">§card_name_hailofarrows Spell</span> de tu baraja!";"Seleziona la <span class=""keyword mana"">§card_name_hailofarrows Spell</span> dal tuo mazzo!";"";"";"";"Wybierz <span class=""keyword mana"">§card_name_hailofarrows czar</span> ze swojej Talii!";"Valitse pakasta <span class=""keyword mana"">loitsu §card_name_hailofarrows</span>!";"Selecione a <span class=""keyword mana"">Chuva de flechas</span> do seu deck!";"Destenden <span class=""keyword mana"">§card_name_hailofarrows</span> büyüsünü seç!";"";"Vyber <span class=""keyword mana"">§card_name_hailofarrows Kouzlo</span> z tvého balíčku!";"Επίλεξε το <span class=""keyword mana"">Ξόρκι §card_name_hailofarrows</span> από την τράπουλά σου!";"";"";"Selectați <span class=""keyword mana"">§nume_card_grindinădesăgeți grindină de săgeți Vraja</span> de pe puntea ta!";"";"Виберіть <span class=""keyword mana"">§card_name_hailofarrows Заклинання</span> із вашої колоди!";"";"点选你牌组中的 <span class=""keyword mana"">§card_name_hailofarrows 法术</span> ！";"點選你牌組中的 <span class=""keyword mana"">§card_name_hailofarrows 法術</span> ！";"";"덱에서 <span class=""keyword mana"">§card_name_hailofarrows 주문</span>을 선택하세요!";"";""
"tutorial_text_cast_spell";"Lass Pfeile auf die Golems herabregnen!";"Take out the golems!";"Éliminez les golems!";"Elimina os golems!";"Уничтожь големов!";"¡Derrota a los golems!";"Spazza via i golem!";"";"Ta ut golems!";"";"Pozbądź się golemów!";"Päästä Golemit päiviltä!";"Tire os golems do caminho!";"Kayacılları yok et!";"";"Sundej ty golemy!";"Εξολόθρευσε τα γκόλεμ!";"";"";"Distruge golemii!";"";"Необхідно знищити големів!";"اقتل العمالقة!";"打倒这些巨石像们！";"打倒這些巨石像們！";"";"골렘을 처치하세요!";"";""
"tutorial_text_recast_spell";"Du hast nicht alle Golems erwischt! Probier‘s nochmal.";"Some of the golems are still alive! Try again.";"Certains golems sont encore vivants! Réessayez.";"Alguns golems ainda estão vivos! Tenta novamente.";"Некоторые големы всё ещё живы! Попробуй ещё раз.";"¡Aún queda algún golem vivo! Vuelve a intentarlo.";"Alcuni golem sono ancora vivi! Riprova.";"";"Några av golemerna lever fortfarande! Försök igen.";"";"Niektóre golemy nadal żyją! Spróbuj jeszcze raz.";"Osa Golemeista on yhä hengissä! Yritä uudelleen.";"Alguns dos golems ainda estão vivos! Tente novamente.";"Bazı kayacıllar hala yaşıyor! Tekrar dene.";"";"Ještě někdo zbyl! Zkus to znova a tentokrát pořádně.";"Μερικά απ' τα γκόλεμ είναι ακόμη ζωντανά! Δοκίμασε ξανά.";"";"";"Unii din golemi sunt încă în viață! Încearcă din nou.";"";"Деякі големи ще живі! Спробуйте ще раз.";"";"有些巨石像还活着！再试一次。";"有些巨石像還活著！再試一次。";"";"골렘 중 일부가 아직 살아있습니다! 다시 시도해보세요.";"";""
"tutorial_text_recast_spell_confirm";"Jetzt aber!";"Ready!";"Prêt!";"Preparado!";"Готово!";"¡Listo!";"Pronta!";"";"Redo!";"Klaar!";"Gotowe!";"Valmiina!";"Pronto!";"Hazır!";"Готов!";"Připravit!";"Έτοιμος!";"";"";"Gata!";"";"Готово!";"جاهز!";"准备就绪！";"準備就緒！";"";"준비!";"พร้อมแล้ว";""
"tutorial_text_next_spawner";"Du hast genügend <span class=""keyword essence"">Essenz</span> um einen weiteren <span class=""keyword essence"">Spawner</span> zu bauen!";"You have enough <span class=""keyword essence"">Essence</span> to build another <span class=""keyword essence"">Spawner</span>!";"Vous avez assez d'<span class=""keyword essence"">essence</span> pour construire un autre <span class=""keyword essence"">invocateur</span>!";"Tu tens <span class=""keyword essence"">Essencia</span> suficiente para construir outro <span class=""keyword essence"">Criador</span>!";"Тебе хватит <span class=""keyword essence"">эссенции</span> для постройки другого <span class=""keyword essence"">спавнера</span>!";"Tienes suficiente <span class=""keyword essence"">esencia</span> para construir otro <span class=""keyword essence"">Generador</span>!";"Ora hai abbastanza <span class=""keyword essence"">Essenza</span> per costruire un'altro <span class=""keyword essence"">Spawn</span>!";"";"";"";"Masz wystarczająco <span class=""keyword essence"">Esencji</span> by wybudować inny <span class=""keyword essence"">Przywoływacz</span>!";"<span class=""keyword essence"">Esanssisi</span> riittää nyt toisen <span class=""keyword essence"">oliogeneraattorin</span> rakentamiseen!";"Você tem o suficiente de <span class=""keyword essence"">Essências</span> para construir outro <span class=""keyword essence"">Gerador</span>!";"Başka bir <span class=""keyword essence"">Üretici</span> inşa etmek için yeterince <span class=""keyword essence"">Öz</span> birikti!";"";"Máš dostatek <span class=""keyword essence"">Essence</span> na vytvoření dalšího <span class=""keyword essence"">Spawneru</span>!";"Έχεις αρκετή <span class=""keyword essence"">Ουσία</span> για να χτίσεις άλλον ένα <span class=""keyword essence"">Γεννήτορα</span>!";"";"";"Aveți suficientă <span class=""keyword essence"">Esență</span> pentru a construi alt <span class=""keyword essence"">Puiet</span>!";"";"У вас достатньо <span class=""keyword essence"">есенції</span> для створення іншого <span class=""keyword essence"">Спавнера</span>!";"";"花费 <span class=""keyword essence"">精华</span> 才能放置 <span class=""keyword essence"">生成单位</span>";"你有足夠的 <span class=""keyword essence"">精華</span> 來放置另一個 <span class=""keyword essence"">生成單位</span>！";"";"또 다른 <span class=""keyword essence"">생성기</span>를 만들 수 있는 <span class=""keyword essence"">정수</span>가 충분히 모였습니다!";"";""
"tutorial_text_next_spawner_confirm";"Wird gemacht!";"Nice!";"Super!";"Boa!";"Здорово!";"¡Bien!";"Bene!";"";"Najs!";"Nice!";"Nieźle!";"Upeeta!";"Legal!";"Güzel!";"";"Dobře ty!";"Τέλεια!";"";"";"Grozav!";"";"Добре!";"رائع!";"漂亮！";"好棒！";"";"좋았어!";"เยี่ยมมาก";""
"tutorial_text_spawner_jump_to_base";"Drücke diesen Knopf (oder nutze die Leertaste / mittlere Maustaste), um zu deiner Basis zurückzuspringen!";"Click this button (or use space / middle mouse button) to jump back to your base!";"Cliquez sur ce bouton (ou utilisez la touche espace / clic molette de la souris) pour basculez vers votre base!";"Clica neste botão (ou usa espaço / botão central do rato) para voltar para a tua Base!";"Нажмите эту кнопку (или используйте пробел / среднюю кнопку мыши), чтобы вернуться на базу!";"¡Haga clic en este botón (o use el botón de espacio / medio del ratón) para volver a su base!";"Clicca questo bottone (o premi Spazio / tasto centrale del mouse) per tornare alla tua base!";"";"";"";"Wciśnij ten guzik (Albo użyj spacji/ środkowego przycisku myszy) by przenieść się z powrotem do swojej bazy!";"Voit palata tukikohtaasi napsauttamalla tätä painiketta (tai välilyönnillä / hiiren keskipainikkeella)!";"Clique no botão (ou espaço / botão do meio) para pular para a sua base.";"Üsse dönmek için buraya (veya boşluk / orta fare tuşu) tıkla!";"";"Klikne zde (nebo použij mezerník / klikni na kolečko myši) pro přesun k tvojí základně!";"Κλίκαρε σ' αυτό το κουμπί (ή πάτα το πλήκτρο διαστήματος ή το μεσαίο κουμπί τού ποντικιού) για να πεταχτείς πίσω στη βάση σου!";"";"";"Faceți clic pe acest buton (sau utilizați tasta space / butonul din mijloc al mouse-ului) pentru a sări înapoi la baza dvs!";"";"Натисніть цю кнопку (або скористайтеся клавішею Space/ середня кнопка миші), щоб повернутися на базу!";"";"点击此按钮 (或使用 空白键 / 滑鼠中键) 来将视点切换于主堡和前线！";"點擊此按鈕 (或使用 空白鍵 / 滑鼠中鍵) 來將視點切換於主堡和前線！";"";"이 버튼(또는 스페이스 바 / 중간 마우스 버튼)을 눌러서 본진으로 돌아가세요!";"";""
"tutorial_text_select_heavy_gunner";"Wähle den <span class=""keyword essence"">Bogenschützen-Spawner</span> in deinem Deck aus!";"Select the <span class=""keyword essence"">Archers Spawner</span> from your deck!";"Sélectionnez l'<span class=""keyword essence"">invocateur d'archers</span> depuis votre deck!";"Seleciona <span class=""keyword essence"">Criador de Arqueiros</span> do teu baralho!";"Выберите <span class=""keyword essence"">спавнер лучшников</span> из вашей колоды!";"¡Seleccione <span class=""keyword essence"">Generador de Arqueros</span> de tu baraja!";"Seleziona lo <span class=""keyword essence"">Spawn di Arcieri</span> dal tuo mazzo!";"";"";"";"Wybierz <span class=""keyword essence"">Przywoływacz Łuczników</span> ze swojej talii!";"Valitse pakastasi <span class=""keyword essence"">Jousimiehet-oliogeneraattori</span>!";"Selecione o <span class=""keyword essence"">Gerador de Arqueiros</span> do seu deck!";"Destenden <span class=""keyword essence"">§card_name_archer_spawner</span>'ni seç!";"";"Vyber <span class=""keyword essence"">Spawner Lukostřelců</span> z tvého balíčku!";"Επίλεξε το <span class=""keyword essence"">Γεννήτορας Τοξοτών</span> από την τράπουλά σου!";"";"";"Selectați <span class=""keyword mana"">Convoca Arcași</span> din puntea dvs!";"";"Виберіть <span class=""keyword essence"">Спавнер Лучників</span> із вашої колоди!";"";"请由你的牌组中选取 <span class=""keyword essence"">弓手生成单位</span>！";"請由你的牌組中選取 <span class=""keyword essence"">弓手生成單位</span>！";"";"덱에서 <span class=""keyword essence"">궁수 생성기</span>를 선택하세요!";"";""
"tutorial_text_place_spawner_2";"Platziere deine <span class=""keyword essence"">Spawner</span> immer auf leuchtenden Kacheln, damit sie sofort Einheiten beschwören!";"Always place your <span class=""keyword essence"">Spawners</span> on highlighted tiles, so they spawn immediately!";"Toujours placer vos <span class=""keyword essence"">invocateurs</span> sur les dalles brillantes pour qu'ils invoquent immédiatement!";"Coloca sempre os teus <span class=""keyword essence"">Criadores</span> nas áreas destacadas, eles vão aparecer de imediato!";"Размещайте <span class=""keyword essence"">Спавнеры</span> на подсвеченных плитках, чтобы они сразу вызывали юнитов!";"¡Coloque siempre su <span class=""keyword essence"">Generador</span> sobre azulejos destacados, para que aparecen inmediatamente!";"Posiziona sempre i tuoi <span class=""keyword essence"">Spawner</span> sulle caselle luminescenti, così verranno evocate subito!";"";"";"";"Zawsze stawiaj swoje <span class=""keyword essence"">przywoływacze</span> na rozjaśnionych polach aby pojawiły sie natychmiastowo!";"<span class=""keyword essence"">Oliogeneraattorit</span> kannattaa asettaa valaistuille laatoille, jolloin ne tuottavat heti yksikön!";"Sempre coloque <span class=""keyword essence"">Gerador</span> nos blocos destacados, então eles aparecem imediatamente!";"Her zaman <span class=""keyword essence"">üreticileri</span> ışıklandırılmış zemine yerleştirin, böylece daha çabuk çağrılırlar!";"";"Snaž se pokládat <span class=""keyword essence"">Spawnery</span> na zvýrazněné políčka pro rychlejší respawn!";"Πάντα να αφήνεις τους <span class=""keyword essence"">Γεννήτορές</span> σου στα φωτισμένα πλακίδια, για να γεννούν αμέσως!";"";"";"Întotdeauna puneți <span class=""keyword essence"">Puieții</span> pe plăcile evidențiate, astfel încât acestea să se creeze imediat!";"";"Завжди розміщуйте <span class=""keyword essence"">Спавнери</span> на виділених плитках, щоб вони з'являлися одразу!";"";"记得总是将你的 <span class=""keyword essence"">生成单位</span> 放置在高亮的方砖上，这样它们才能尽快产生单位！";"記得總是將你的 <span class=""keyword essence"">生成單位</span> 放置在高亮的方磚上，這樣它們才能盡快產生單位！";"";"항상 강조된 타일에 <span class=""keyword essence"">생성기</span>를 배치해서 유닛을 바로 생성하세요!";"";""
"tutorial_text_spawner_jump_back";"Springe zurück zum Kampf indem du diesen Knopf drückst! (oder die Leertaste / mittlere Maustaste)";"Jump back into the fight by clicking this button! (or space / middle mouse)";"Basculer vers la bataille en cliquant sur ce bouton! (ou utilisez la touche espace / clic molette de la souris)";"Volta para o combate ao clicar neste botão! (ou espaço / botão do meio no rato)";"Перейти обратно в бой, нажав на эту кнопку! (или пробел / средняя кнопка мышки)";"¡Vuelve de nuevo a la lucha haciendo clic en este botón! (espacio / botón de la rueda del ratón)";"Torna indietro alla battaglia cliccando questo bottone! (o spazio / tasto centrale del mouse)";"";"";"";"Powróć do walki naciskając ten klawisz! (lub spację / środkowy przycisk myszy)";"Palaa takaisin taisteluun napsauttamalla tätä painiketta (tai välilyöntinäppäintä/ hiiren keskipainiketta)!";"Volte para a luta clicando no botão! (ou espaço / botão do meio no mouse)";"Buraya tıklayarak savaşa geri dön! (veya boşluk / orta fare tuşu)";"";"Skoč zpět do boje kliknutím na toto tlačitko! (nebo mezerníkem / kolečkem myši)";"Γύρνα πίσω στη μάχη κλικάροντας αυτό το κουμπί! (ή το πλήκτρο κενού ή το μεσαίο κουμπί τού ποντικιού)";"";"";"Salt înapoi la luptă făcând clic pe acest buton! (sau tasta space / mouse-ul mijlociu)";"";"Перейти до бою, натиснувши цю кнопку! (або Space / середня кнопка миші)";"";"按下此按钮 (或是空白键/滑鼠中键) 跳回前线！";"按下此按鈕 (或是空白鍵/滑鼠中鍵) 跳回前線！";"";"이 버튼(또는 스페이스 바 / 중간 마우스 버튼)을 눌러서 전투 지역으로 이동하세요!";"";""
"tutorial_text_camera";"Bewege die Kamera zum nächsten feindlichen Außenposten!";"Let‘s move the camera to the next enemy camp!";"Déplaçons la caméra vers le prochain camp ennemi!";"Vamos mover a camera para o próximo campo do inimigo!";"Давайте переместим камеру на следующий вражеский лагерь!";"¡Movamos la cámara al siguiente campamento enemigo!";"Muovi la telecamera al prossimo accampamento nemico!";"";"";"";"Przesuń kamerę do kolejnego wrogiego obozu!";"Siirretäänpä kuvakulma seuraavaan vihollisleiriin!";"Vamos mover a câmera para o campo inimigo!";"Kamerayı bir sonraki düşman kampına sürükle!";"";"Pojďme posunout kameru na další opevnění soupeře!";"Ας μετακινήσουμε την κάμερα στο επόμενο εχθρικό στρατόπεδο!";"";"";"Să mutăm camera în următoarea tabără inamică!";"";"Давайте перенесемо камеру в наступний табір ворога!";"";"让我们将视点移到下一个敌方的营地！";"讓我們將視點移到下一個敵方的營地！";"";"다음 적 진영으로 카메라를 이동하세요!";"";""
"tutorial_text_camera_confirm";"Hin da!";"Can do!";"Je peux le faire!";"Consigo!";"Сейчас!";"¡Dicho y hecho!";"Si può fare!";"";"Kan göra!";"";"Mogę to zrobić!";"Onnistuu!";"Entendido!";"Yaparım!";"";"To by šlo!";"Σίγουρα!";"";"";"Pot face!";"";"Зараз!";"";"可以的!";"沒問題！";"";"알겠습니다!";"";""
"tutorial_text_camera_hint";"Bewege die Kamera zum nächsten feindlichen Außenposten, indem du die rechte Maustaste gedrückt hältst und die Maus bewegst.";"Move the camera to the next enemy camp by holding the right mouse button and moving the mouse.";"Déplacez la caméra vers le prochain camp ennemi en déplaçant la souris avec le clic droit enfoncer.";"Move a camera para o próximo campo do inimigo ao apertar o botão direito e mover o rato.";"Переместите камеру на следующий вражеский лагерь, удерживая правую кнопку мыши и перемещая мышь.";"Mueve la cámara al siguiente campamento enemigo manteniendo el botón derecho del ratón y moviendo el ratón.";"Muovi la telecamera al prossimo accampamento nemico tenendo premuto il tasto destro del mouse e muovendo il mouse.";"";"";"";"Przesuń kamerę do kolejnego wrogiego obozu przyciskając środkowy przycisk myszy i przesuwając mysz.";"Siirrä kuvakulma seuraavaan vihollisleiriin pitämällä hiiren ykköspainiketta pohjassa ja liikuttamalla hiirtä.";"Mova a câmera para o campo inimigo segurando o botão direito do mouse e movendo o mouse.";"Sağ fare tuşunu basılı tutarken fareyi hareket ettirerek, kamerayı bir sonraki düşman kampına sürükle.";"";"Přesuň kameru na další soupeřovo opevnění držením pravého tlačítka myši a pohybem myši.";"Μετακίνησε την κάμερα στο επόμενο εχθρικό στρατόπεδο κρατώντας το δεξί κουμπί τού ποντικιού και κουνώντας το ποντίκι.";"";"";"Mutați camera în următoarea tabără inamică ținând butonul drept al mouse-ului și mișcând mouse-ul.";"";"Перемістіть камеру до наступного табору ворога, утримуючи праву кнопку миші та перемістивши мишу.";"";"要移动视点到下一个敌方营地，请按着不放滑鼠左键并移动滑鼠。";"要移動視點到下一個敵方營地，請按著不放滑鼠左鍵並移動滑鼠。";"";"우클릭 상태에서 마우스를 움직여서 다음 적 진영으로 카메라를 이동할 수 있습니다.";"";""
"tutorial_text_last_outpost";"Super! Nun übernimm den Außenposten allein!";"Awesome! Now try to defeat the last outpost on your own!";"Génial! Essayez maintenant de vaincre le dernier avant-poste par vous-même!";"Espetáculo! Agora tenta derrotar o último posto por tua conta!";"Потрясающе! Теперь попробуйте победить последний лагерь самостоятельно!";"¡Increíble! ¡Ahora trata de derrotar al último puesto por tu cuenta!";"Fantastico! Ora prova a sconfiggere da solo l'ultimo avamposto nemico!";"";"";"";"Super! Teraz spróbuj pokonać ostatnią placówkę samodzielnie!";"Hienoa! Yritä nyt voittaa viimeinen etuvartio itse!";"Incrível! Agora tente derrotar no lado oposto onde você estava!";"Harika! Artık son düşman kampını ele geçirmeyi deneyebilirsin!";"";"Úžasné, máš na to talent! Nyní se pokus porazit poslední opevnění sám!";"Τρομερά! Τώρα δοκίμασε να συντρίψεις το τελευταίο φυλάκιο μόνος σου!";"";"";"Minunat! Acum încearcă să învingi ultimul avanpost pe cont propriu!";"";"Дивовижно! Тепер спробуйте самостійно перемогти останній форпост!";"";"好极了！现在试着自己打败敌人的最后一个营地！";"好極了！現在試著自己打敗敵人的最後一個營地！";"";"잘하셨습니다! 이제 마지막 전초 기지는 스스로 물리쳐 보세요!";"";""
"tutorial_text_last_outpost_confirm";"Kinderspiel!";"Fight!";"Battez-vous!";"Luta!";"В бой!";"¡Luchar!";"Combatti!";"";"Slåss!";"Vecht!";"Do boju!";"Taistele!";"Briga!";"Savaş!";"";"Bojuj!";"Μάχη!";"";"";"Luptă!";"";"В бій!";"";"开战！";"出擊！";"";"전투 시작!";"เริ่มต่อสู้!";""
"tutorial_text_last_outpost_mark";"Nimm den letzten Wehrturm ein!\n<span class=""keyword mana"">Beschwöre</span> Einheiten und nutze <span class=""keyword mana"">Zauber</span> für den Angriff!";"Capture the last tower! \n<span class=""keyword mana"">Summon</span> units and use <span class=""keyword mana"">Spells</span> to attack!";"Capturez la dernière tour! \n<span class=""keyword mana"">Invoquez</span> des unités et utilisez des <span class=""keyword mana"">sorts</span> pour attaquer!";"Captura a ultima torre! \n<span class=""keyword mana"">Convoca</span> unidades e usa <span class=""keyword mana"">Feitiços</span> para atacar!";"Захватите последнюю башню! \n<span class=""keyword mana"">Призовите</span> юнитов и используйте <span class=""keyword mana"">заклинания</span> для атаки!";"¡Captura la última torre! ¡<span class=""keyword mana"">Invoca</span> unidades y conjura <span class=""keyword mana"">Hechizos</span> para atacar!";"Cattura l'ultima torre! \n<span class=""keyword mana"">Evoca</span> unità ed usa le <span class=""keyword mana"">Magie</span> per attaccare!";"";"";"";"Zajmij ostatnią wieże!\n<span class=""keyword mana"">Przyzwij</span> jednostki i użyj <span class=""keyword mana"">zaklęć</span> aby zaatakować!";"Valtaa viimeinen torni! \nHyökkää <span class=""keyword mana"">kutsumalla</span> yksikköjä ja käyttämällä <span class=""keyword mana"">loitsuja</span>!";"Capture a ultima torre! \n<span class=""keyword mana"">Invoque</span> unidades e use <span class=""keyword mana"">Feitiços</span> para atacar!";"Son kuleyi ele geçir! \nSaldırmak için <span class=""keyword mana"">Birim Çağır</span> ve <span class=""keyword mana"">Büyülerini</span> kullan!";"";"Obsaď poslední věž! \n<span class=""keyword mana"">Vyvolej</span> jednotky a použij <span class=""keyword mana"">Kouzla</span> na útok!";"Κατάλαβε τον τελευταίο πύργο! \n<span class=""keyword mana"">Επιστράτευσε</span> μονάδες και κάνε <span class=""keyword mana"">Ξόρκια</span> για να επιτεθείς!";"";"";"Capturați ultimul turn! \n<span class=""keyword mana"">Invocați unități</span> unitați și folosiți<span class=""keyword mana"">vrăji</span> pentru a ataca!";"";"Захопіть останню вежу! \n<span class=""keyword mana"">Викликаючі</span> юнітів та використавши <span class=""keyword mana"">Заклинання</span> для атаки!";"";"占领最后一个塔点！ \n<span class=""keyword mana"">召唤</span> 单位并使用 <span class=""keyword mana"">法术</span> 全力的攻击！";"佔領最後一個塔點！ \n<span class=""keyword mana"">召喚</span> 單位並使用 <span class=""keyword mana"">法術</span> 全力的攻擊！";"";"마지막 포탑을 함락하세요! \n유닛을 <span class=""keyword mana"">소환</span>하고 <span class=""keyword mana"">주문</span>을 사용해서 공격하세요!";"";""
