"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"scenario_pve_attack_solo_description";"Stürme die feindliche Golembasis, um den Granitweltenbrecher zu besiegen. Aber beeile dich, er erlangt nach kurzer Zeit die volle Stärke und wird deinen Nexus zerschmettern, wenn du ihm nicht zuvor kommst. Zum Glück verschafft dir die Zerstörung seiner Türme mehr Zeit.";"Storm the enemy golem base to defeat the mighty §card_name_bosssiegegolemattack, but hurry as he gathers strength to smash your nexus after a short while. Destroying his camps delays this effect.";"Prenez d'assaut la base du golem ennemi et battez le puissant §card_name_bosssiegegolemattack, mais dépêchez-vous car il rassemble ses forces pour fracasser votre nexus après un certain temps. Détruire ses camps délaye cet effet.";"";"Штурмуйте вражескую базу големов, чтобы победить могущественного Сокрушителя, но поторопитесь, он набирается сил, чтобы разбить ваш Nexus в скором времени. Уничтожение его лагерей задерживает это воздействие.";"Asalta la base de los gólem enemigos para derrotar al poderoso Rompe Mundos de Granito, pero date prisa antes de que se despierte para destruir tu nexo. Destruir sus campamentos retrasa este efecto.";"Assalta la base dei golem nemica per sconfiggere il possente Distruttore di Mondi, ma fai in fretta perchè sta raccogliendo le forze per presto distruggere il tuo nucleo. Distruggi i suoi accampamenti per ritardare questo effetto.";"";"";"";"Szturmuj bazę wroga aby pokonać potężnego niszczyciela światów, ale pośpiesz się kiedy on zbiera siły aby zniszczyć twój Nexus po kilku minutach. Niszczenie jego obozów opóźnia efekt.";"Hyökkää Golemien tukikohtaan ja voita mahtava maailmojentuhoaja, mutta nopeasti, sillä hän kerää voimiaan tuhotakseen Nexuksesi. Tuhoamalla vihollisen leirejä, hidastat häntä.";"Ataque a base do golem inimigo para derrotar o poderoso Quebramundos, mas seja rápido porque ele reúne força para destruir seu Nexus depois de determinado período de tempo. Destruir seus acampamentos atrasa esse efeito.";"Güçlü dünya yokediciyi yenmek için düşman kayacıl üssüne saldırın, ancak acele edin çünkü o da nexusunuzu parçalamak için güç topluyor olacak. Kamplarını yok etmek bu etkiyi geciktirir.";"";"Zaútoč a poraž mocného §card_name_bosssiegegolemattack, ale pospěš po chvíli nasbírá dostatek sil na rozdrcení tvojí základny. Ničení jeho opevnění oddálí tento efekt.";"Κάμε έφοδο στην εχθρική βάση γκόλεμ για να νικήσεις τον πανίσχυρο §card_name_bosssiegegolemattack, αλλά βιάσου, καθότι μαζεύει δύναμη για να σπάσει το πλέγμα σου μετ' από λίγο. Καταστρεφομένων των στρατοπέδων του, καθυστερείται αυτή η δράση.";"";"";"Asaltează baza golemului inamic pentru a invige puternicul §nume_card_atacasediugolemșef, dar grăbiți-vă în timp ce strânge forța pentru a vă zdrobi nexusul după puțin timp. Distrugerea taberelor sale întârzie acest efect.";"";"Штурмуйте ворожу базу големів, щоб перемогти могутнього §card_name_bosssiegegolemattack але поспішайте, коли він набере сили, щоб через короткий час розбити ваш зв’язок. Знищення його таборів затримує цей ефект.";"";"攻打敌方魔像基地才能打倒强大的 §card_name_bosssiegegolemattack，但千万要快因为魔像会利用时间集气来打扁您的主堡。摧毁他的营地能延缓这个效果。";"攻打敵方巨石像基地才能打倒強大的 §card_name_bosssiegegolemattack，但千萬要快因為巨石像會利用時間集氣來打扁你的主堡。摧毀他的營地能延緩這個效果。";"";"적 골렘 본진을 공격해서 강력한 §card_name_bosssiegegolemattack를 이기세요. 그가 힘을 모아서 당신의 넥서스를 때려 부수기 전에 서둘러야 합니다. 이는 골렘 진영을 파괴해서 지연시킬 수 있습니다.";"";""
"scenario_pve_attack";"Team Herausforderung";"Team Challenge";"Défi en équipe";"";"Дуо Штурм";"Desafío de Equipo";"Sfida in Squadra";"";"";"";"Szturm Duo";"Myrsky (duo)";"Tempestade Duo";"İkili Hücum";"";"Skupinová Výzva";"Ομαδική Πρόκληση";"";"";"Provocarea Echipei";"";"Виклик команди";"";"团队挑战";"團隊挑戰";"";"팀 도전";"";""
"scenario_pve_attack_description";"Stürmt die feindliche Golembasis, um den Granitweltenbrecher zu besiegen. Aber eilt euch, er erlangt nach kurzer Zeit die volle Stärke und wird euren Nexus zerschmettern, wenn ihr Ihm nicht zuvor kommt. Zum Glück verschafft euch die Zerstörung seiner Türme mehr Zeit.";"Storm the enemy golem base to defeat the mighty §card_name_bosssiegegolemattack, but hurry as he gathers strength to smash your nexus after a short while. Destroying his camps delays this effect.";"Prenez d'assaut la base du golem ennemi et battez le puissant §card_name_bosssiegegolemattack, mais dépêchez-vous car il rassemble ses forces pour fracasser votre nexus après un certain temps. Détruire ses camps délaye cet effet.";"";"Штурмуйте вражескую базу големов, чтобы победить могущественного Сокрушителя, но поторопитесь, он набирается сил, чтобы разбить ваш Nexus в скором времени. Уничтожение его лагерей задерживает это воздействие.";"Asalta la base de los gólem enemigos para derrotar al poderoso Rompe Mundos de Granito, pero date prisa antes de que se despierte para destruir tu nexo. Destruir sus campamentos retrasa este efecto.";"Assalta la base dei golem nemica per sconfiggere il possente Distruttore di Mondi, ma fai in fretta perchè sta raccogliendo le forze per presto distruggere il tuo nucleo. Distruggi i suoi accampamenti per ritardare questo effetto.";"";"";"";"Szturmuj bazę wroga aby pokonać potężnego niszczyciela światów, ale pośpiesz się kiedy on zbiera siły aby zniszczyć twój Nexus po kilku minutach. Niszczenie jego obozów opóźnia efekt.";"Hyökkää Golemien tukikohtaan ja voita mahtava maailmojentuhoaja, mutta nopeasti, sillä hän kerää voimiaan tuhotakseen Nexuksesi. Tuhoamalla vihollisen leirejä, hidastat häntä.";"Ataque a base do golem inimigo para derrotar o poderoso Quebramundos, mas seja rápido porque ele reúne força para destruir seu Nexus depois de determinado período de tempo. Destruir seus acampamentos atrasa esse efeito.";"Güçlü dünya yokediciyi yenmek için düşman kayacıl üssüne saldırın, ancak acele edin çünkü o da nexusunuzu parçalamak için güç topluyor olacak. Kamplarını yok etmek bu etkiyi geciktirir.";"";"Zaútoč a poraž mocného §card_name_bosssiegegolemattack, ale pospěš po chvíli nasbírá dostatek sil na rozdrcení tvojí základny. Ničení jeho opevnění oddálí tento efekt.";"Κάμε έφοδο στην εχθρική βάση γκόλεμ για να νικήσεις τον πανίσχυρο §card_name_bosssiegegolemattack, αλλά βιάσου, καθότι μαζεύει δύναμη για να σπάσει το πλέγμα σου μετ' από λίγο. Καταστρεφομένων των στρατοπέδων του, καθυστερείται αυτή η δράση.";"";"";"Asaltează baza golemului inamic pentru a invige puternicul §nume_card_atacasediugolemșef, dar grăbiți-vă în timp ce strânge forța pentru a vă zdrobi nexusul după puțin timp. Distrugerea taberelor sale întârzie acest efect.";"";"Штурмуйте ворожу базу големів, щоб перемогти могутнього §card_name_bosssiegegolemattack але поспішайте, коли він набере сили, щоб через короткий час розбити ваш зв’язок. Знищення його таборів затримує цей ефект.";"";"攻打敌方魔像基地才能打倒强大的 §card_name_bosssiegegolemattack，但千万要快因为魔像会利用时间集气来打扁您的主堡。摧毁他的营地能延缓这个效果。";"攻打敵方巨石像基地才能打倒強大的 §card_name_bosssiegegolemattack，但千萬要快因為巨石像會利用時間集氣來打扁你的主堡。摧毀他的營地能延緩這個效果。";"";"적 골렘 본진을 공격해서 강력한 §card_name_bosssiegegolemattack를 이기세요. 그가 힘을 모아서 당신의 넥서스를 때려 부수기 전에 서둘러야 합니다. 이는 골렘 진영을 파괴해서 지연시킬 수 있습니다.";"";""
"scenario_difficulty_dialog_caption";"Schwierigkeitsgrad";"Difficulty";"Difficulté";"Dificuldade";"Сложность";"Dificultad";"Difficoltà";"Sværhedsgrad";"";"Moeilijkheidsgraad";"Poziom trudności";"Vaikeustaso";"Dificuldade";"Zorluk";"";"Obtížnost";"Δυσκολία";"Nehézségi szint";"";"Dificultate";"Dificultad";"Складність";"";"难度";"難易度";"";"난이도";"";""
"scenario_difficulty_best_time";"Persönliche Bestzeit: %s";"Personal best time: %s";"Meilleur temps personnel: %s";"";"Личный рекорд времени: %s";"Tiempo personal: %s";"Miglior tempo personale: %s";"";"";"";"Osobisty rekord: %s";"Oma paras aika: %s";"Melhor recorde pessoal: %s";"Kişisel en iyi zaman: %s";"";"Osobní nejlepší čas: %s";"Ο καλύτερος προσωπικός χρόνος: %s";"";"";"Cel mai bun timp personal: %s";"";"Особистий рекорд часу: %s";"";"个人最佳时间： %s";"個人最佳時間： %s";"";"개인 최고 시간: %s";"";""
"scenario_difficulty_1";"§league_1";"§league_1";"§league_1";"";"§league_1";"§league_1";"§league_1";"";"";"";"§league_1";"§league_1";"§league_1";"§league_1";"";"§league_1";"§league_1";"";"";"§league_1";"";"§league_1";"";"§league_1";"§league_1";"";"§league_1";"";""
"scenario_difficulty_loot_1";"+0%";"+0%";"+0%";"";"+0%";"+0%";"+0%";"";"";"";"+0%";"+0 %";"+0%";"+%0";"";"+0%";"+0%";"";"";"+0%";"";"+0%";"";"+0%";"+0%";"";"+0%";"";""
"scenario_difficulty_loot_hint_1";"Dieser Schwierigkeitsgrad bringt keine Boni.";"This difficulty doesn't give any bonus.";"Cette difficulté ne donne aucun bonus.";"";"Эта сложность не дает никаких бонусов.";"Esta dificultad no da ningún bono";"Questa difficoltà non fornisce alcun bonus.";"";"";"";"Ten poziom trudności nie daje bonusów.";"Tästä vaikeustasosta ei saa bonusta.";"Essa dificuldade não dá nenhum bônus.";"Bu zorluk herhangi bir bonus vermez.";"";"Tato obtížnost nedává žádný bonus.";"Αυτή η δυσκολία δεν δίνει μπόνους.";"";"";"Această dificultate nu oferă niciun bonus.";"";"Ця складність не дає ніяких бонусів.";"";"此难度将不提供任何额外奖励。";"此難易度將不提供任何額外獎勵。";"";"해당 난이도는 어떠한 추가 보상도 주지 않습니다.";"";""
"scenario_difficulty_2";"§league_2";"§league_2";"§league_2";"";"§league_2";"§league_2";"§league_2";"";"";"";"§league_2";"§league_2";"§league_2";"§league_2";"";"§league_2";"§league_2";"";"";"§league_2";"";"§league_2";"";"§league_2";"§league_2";"";"§league_2";"";""
"scenario_difficulty_loot_2";"+50%";"+50%";"+50%";"";"+50%";"+50%";"+50%";"";"";"";"+50%";"+50 %";"+50%";"+%50";"";"+50%";"+50%";"";"";"+50%";"";"+50%";"";"+50%";"+50%";"";"+50%";"";""
"scenario_difficulty_loot_hint_2";"Dieser Schwierigkeitsgrad bringt 50% mehr Erfahrung und Gold.";"This difficulty gives 50% more experience and Credits.";"Cette difficulté donne 50% plus d'expérience et de crédits.";"";"Эта сложность дает на 50% больше опыта и Кредитов.";"Esta dificultad da 50% más de experiencia y créditos.";"Questa difficoltà fornisce il 50% in più di esperienza e Crediti.";"";"";"";"Ten poziom trudności daje 50% więcej doświadczenia i Kredytów.";"Tästä vaikeustasosta saa 50 % enemmän kokemusta ja krediittejä.";"Essa dificuldade dá 50% mais experiência e créditos.";"Bu zorluk %50 fazla tecrübe puanı ve kredi verir.";"";"Tato obtížnost dává 50% bonus ke Kreditům a zkušenostem.";"Αυτή η δυσκολία δίνει 50% παραπάνω εμπειρία και Μετρητά.";"";"";"Această dificultate oferă cu 50% mai multă experiență și Credite.";"";"Ця складність дає на 50% більше досвіду і Кредитів.";"";"这个难度将给予你额外的 50% 经验值与代币。";"這個難易度將給予你額外的 50% 經驗值與代幣。";"";"해당 난이도는 50% 더 많은 경험치와 크레딧을 줍니다.";"";""
"scenario_difficulty_3";"§league_3";"§league_3";"§league_3";"";"§league_3";"§league_3";"§league_3";"";"";"";"§league_3";"§league_3";"§league_3";"§league_3";"";"§league_3";"§league_3";"";"";"§league_3";"";"§league_3";"";"§league_3";"§league_3";"";"§league_3";"";""
"scenario_difficulty_loot_3";"+100%";"+100%";"+100%";"";"+100%";"+100%";"+100%";"";"";"";"+100%";"+100 %";"+100%";"+%100";"";"+100%";"+100%";"";"";"+100%";"";"+100%";"";"+100%";"+100%";"";"+100%";"";""
"scenario_difficulty_loot_hint_3";"Dieser Schwierigkeitsgrad bringt 100% mehr Erfahrung und Gold.";"This difficulty gives 100% more experience and Credits.";"Cette difficulté donne 100% plus d'expérience et de crédits.";"";"Эта сложность дает на 100% больше опыта и Кредитов.";"Esta dificultad da 100% más de experiencia y créditos.";"Questa difficoltà fornisce il 100% in più di esperienza e Crediti.";"";"";"";"Ten poziom trudności daje 100% więcej doświadczenia i Kredytów.";"Tästä vaikeustasosta saa 100 % enemmän kokemusta ja krediittejä.";"Essa dificuldade dá 100% mais experiência e créditos.";"Bu zorluk %100 fazla tecrübe puanı ve kredi verir.";"";"Tato obtížnost dává 100% bonus ke Kreditům a zkušenostem.";"Αυτή η δυσκολία δίνει 100% παραπάνω εμπειρία και Μετρητά.";"";"";"Această dificultate oferă 100% mai multă experiență și Credite.";"";"Ця складність дає на 100% більше досвіду і Кредитів.";"";"这个难度将给予你额外的 100% 经验值与代币。";"這個難易度將給予你額外的 100% 經驗值與代幣。";"";"해당 난이도는 100% 더 많은 경험치와 크레딧을 줍니다.";"";""
"scenario_difficulty_4";"§league_4";"§league_4";"§league_4";"";"§league_4";"§league_4";"§league_4";"";"";"";"§league_4";"§league_4";"§league_4";"§league_4";"";"§league_4";"§league_4";"";"";"§league_4";"";"§league_4";"";"§league_4";"§league_4";"";"§league_4";"";""
"scenario_difficulty_loot_4";"+150%";"+150%";"+150%";"";"+150%";"+150%";"+150%";"";"";"";"+150%";"+150 %";"+150%";"+%150";"";"+150%";"+150%";"";"";"+150%";"";"+150%";"";"+150%";"+150%";"";"+150%";"";""
"scenario_difficulty_loot_hint_4";"Dieser Schwierigkeitsgrad bringt 150% mehr Erfahrung und Gold.";"This difficulty gives 150% more experience and Credits.";"Cette difficulté donne 150% plus d'expérience et de crédits.";"";"Эта сложность дает на 150% больше опыта и Кредитов.";"Esta dificultad da 150% más de experiencia y créditos.";"Questa difficoltà fornisce il 150% in più di esperienza e Crediti.";"";"";"";"Ten poziom trudności daje 150% więcej doświadczenia i Kredytów.";"Tästä vaikeustasosta saa 150 % enemmän kokemusta ja krediittejä.";"Essa dificuldade dá 150% mais experiência e créditos.";"Bu zorluk %150 fazla tecrübe puanı ve kredi verir.";"";"Tato obtížnost dává 150% bonus ke Kreditům a zkušenostem.";"Αυτή η δυσκολία δίνει 150% παραπάνω εμπειρία και Μετρητά.";"";"";"Această dificultate oferă cu 150% mai multă experiență și Credite.";"";"Ця складність дає на 150% більше досвіду і Кредитів.";"";"这个难度将给予你额外的 150% 经验值与代币。";"這個難易度將給予你額外的 150% 經驗值與代幣。";"";"해당 난이도는 150% 더 많은 경험치와 크레딧을 줍니다.";"";""
"scenario_difficulty_5";"§league_5";"§league_5";"§league_5";"";"§league_5";"§league_5";"§league_5";"";"";"";"§league_5";"§league_5";"§league_5";"§league_5";"";"§league_5";"§league_5";"";"";"§league_5";"";"§league_5";"";"§league_5";"§league_5";"";"§league_5";"";""
"scenario_difficulty_loot_5";"+200%";"+200%";"+200%";"";"+200%";"+200%";"+200%";"";"";"";"+200%";"+200 %";"+200%";"+%200";"";"+200%";"+200%";"";"";"+200%";"";"+200%";"";"+200%";"+200%";"";"+200%";"";""
"scenario_difficulty_loot_hint_5";"Dieser Schwierigkeitsgrad bringt 200% mehr Erfahrung und Gold.";"This difficulty gives 200% more experience and Credits.";"Cette difficulté donne 200% plus d'expérience et de crédits.";"";"Эта сложность даёт на 200% больше опыта и Кредитов.";"Esta dificultad da 200% más de experiencia y créditos.";"Questa difficoltà fornisce il 200% in più di esperienza e Crediti.";"";"";"";"Ten poziom trudności daje 200% więcej doświadczenia i Kredytów.";"Tästä vaikeustasosta saa 200 % enemmän kokemusta ja krediittejä.";"Essa dificuldade dá 200% mais experiência e créditos.";"Bu zorluk %200 fazla tecrübe puanı ve kredi verir.";"";"Tato obtížnost dává 200% bonus ke Kreditům a zkušenostem.";"Αυτή η δυσκολία δίνει 200% παραπάνω εμπειρία και Μετρητά.";"";"";"Această dificultate oferă cu 200% mai multă experiență și Credite.";"";"Ця складність дає на 200% більше досвіду і Кредитів.";"";"这个难度将给予你额外的 200% 经验值与代币。";"這個難易度將給予你額外的 200% 經驗值與代幣。";"";"해당 난이도는 200% 더 많은 경험치와 크레딧을 줍니다.";"";""
"scenario_type_description_pvp_tier_hint";"Um die Spiele fair zu gestalten wirst du nur gegen Decks mit der selben §league spielen";"To make games fair you are only matched against decks of the same tier";"Pour que les parties soient équitables, vous êtes seulement opposé à des decks du même palier";"";"Чтобы сделать игры честными, Вы сопоставляетесь только с колодами одного уровня";"Para que las partidas sean justas, solo te emparejan contra mazos del mismo nivel";"Per equilibrare le partite sarai abbinato solamente con mazzi dello stesso grado";"";"";"";"Aby gra była uczciwa, walczysz jedynie z przeciwnikami tego samego stopnia";"Tehdäksemme peleistä tasapuolisia, pelaat ainoastaan samantasoisia pakkoja vastaan";"Para fazer jogos justos você é apenas confrontado por baralhos de mesmo nível";"Oyunları adil kılmak için sadece aynı seviyedeki destelerle eşleştirilir";"";"Aby byly zápasy férové, budeš hrát pouze proti balíčkům se stejným rankem";"Για να είναι τα παιχνίδια δίκαια, αντιμετωπίζεις μόνο τράπουλες της ίδιας βαθμίδας";"";"";"Pentru a face jocurile corecte sunteți potriviti doar cu punți de același nivel";"";"Для більш справедливої гри, колоди гравців будуть одного рівня";"";"为了对战的公平性，您将只会和使用相同阶级牌组的玩家对战。";"為了對戰的公平性，你將只會和使用相同階段牌組的玩家對戰。";"";"공정한 게임을 위해서 대전은 같은 티어의 덱과 잡힙니다.";"";""
"scenario_type_description_es1vE";"Verbessere deine Fähigkeiten im Kampf gegen die unaufhaltsamen Wellen der Golems.";"Challenge yourself against the relentless waves of the golem army.";"Développez vos compétences contre les vagues implacables de l'armée Golem.";"";"Испытайте себя против неослабевающих волн армии Големов.";"Desafíate a ti mismo contra los implacables olas del ejército golem.";"Mettiti alla prova contro le implacabili ondate dell'armata dei Golem.";"";"";"";"Zmierz się z nieustającymi falami armii golemów.";"Haasta itsesi vastaan armoton aallot Golem armeija.";"Desafie-se contra as ondas implacáveis do exército de golem.";"Acımasız kayacıl ordusuna meydan oku.";"";"Zvládni výzvu vytrvalých vln armády golemů.";"Προκάλεσε τον εαυτό σου εναντίον των ανελέητου κυμάτων του στρατού των Γκόλεμ.";"";"";"Provocă-te împotriva valurilor necruţătoare ale armatei de golemi.";"";"Випробуйте себе в боротьбі проти безжальних хвиль армії Големів.";"";"挑战自己对抗一波波的魔像军团。";"挑戰自己對抗一波波的巨石像軍團。";"";"끊임없는 골렘 군대에 도전하세요.";"";""
"scenario_type_description_es2vE";"Verbessert eure Fähigkeiten im Kampf gegen die unaufhaltsamen Wellen der Golems.";"Challenge yourself and a friend against the relentless waves of the Golem army.";"Développez vos compétences et celle d'un ami contre les vagues implacables de l'armée Golem.";"";"Испытайте себя и друга против неослабевающих волн армии Големов.";"Desafío a sí mismo y un amigo contra las implacables olas del ejército Golem.";"Sfida te stesso e un amico contro le ondate implacabili dell'armata dei Golem.";"";"";"";"Razem z przyjacielem zmierzcie się z nieustającymi falami armii golemów.";"Haasta itsesi ja ystäväsi Golemin armeijan säälimettömiä aaltoja vastaan.";"Desafie a si mesmo e a um amigo para lutarem contra as ondas implacáveis do exército do Golem.";"Arkadaşınla beraber acımasız kayacıl ordusuna meydan okuyun.";"";"Zvládni výzvu s přítelem vytrvalých vln armády golemů.";"Προκάλεσε τον εαυτό σου κι ένα φίλο εναντίον των ανελέητων κυμάτων του στρατού των Γκόλεμ.";"";"";"Provocă-te și un prieten împotriva valurilor necruţător ale armatei de Golemi.";"";"Випробуйте себе і друга в боротьбі проти безжальних хвиль армії Големів.";"";"和一位朋友一起对抗一波波的魔像军团。";"挑戰自己和一位朋友一起對抗一波波的巨石像軍團。";"";"친구와 함께 끊임없는 골렘 군대에 도전하세요.";"";""
"scenario_duel2v2";"Duell 2vs2";"Duel 2v2";"Duel 2v2";"";"Вызов 2v2";"Duelo 2v2";"Duello 2vs2";"";"";"";"Pojedynek 2v2";"";"Duelar em 2vs2";"2v2 Oyna";"";"Duel 2v2";"Μονομαχία 2ε2";"";"";"Duel 2v2";"";"Поєдинок 2v2";"";"2 对 2 对决";"2 對 2 對決";"";"2대2 전투";"";""
"scenario_two_lane_duel3v3";"Duell 3vs3";"Duel 3v3";"Duel 3v3";"";"Вызов 3v3";"Duelo 3v3";"Duello 3vs3";"";"";"";"Pojedynek 3v3";"";"Duelar em 3vs3";"3v3 Oyna";"";"Duel 3v3";"Μονομαχία 3ε3";"";"";"Duel 3v3";"";"Поєдинок 3v3";"";"3 对 3 对决";"3 對 3 對決";"";"3대3 전투";"";""
"scenario_two_lane_duel4v4";"Duell 4vs4";"Duel 4v4";"Duel 4v4";"";"Вызов 4v4";"Duelo 4v4";"Duello 4vs4";"";"";"";"Pojedynek 4v4";"";"Duelar em 4vs4";"4v4 Oyna";"";"Duel 4v4";"Μονομαχία 4ε4";"";"";"Duel 4v4";"";"Поєдинок 4v4";"";"4 对 4 对决";"4 對 4 對決";"";"4대4 전투";"";""
"scenario_duel_description";"Fordere einen Freund zu einem ungewertetem Gefecht auf einer einzelnen Lane heraus!";"Challenge a friend in a casual match on a single lane.";"Défiez un ami dans une partie décontractée sur une seule voie.";"";"Бросьте вызов другу в случайном матче на одной линии.";"Desafíe a un amigo en una partida casual en un solo carril.";"Sfida un amico in una partita rapida su una sola corsia.";"";"";"";"Rzuć wyzwanie znajomemu w zwykłym meczu na jednej linii.";"";"Desafie um amigo a uma partida casual numa lane única.";"Arkadaşınla tek koridorda savaş.";"";"Vyzvi přítele v běžném zápase na jednu cestu.";"Προκάλεσε ένα φίλο σ' ένα χαλαρό ματς πάνω σε μονή λωρίδα.";"";"";"Provocați un prieten într-un meci ocazional pe o singură bandă.";"";"Киньте виклик другу в випадковому матчі на одній лінії.";"";"挑战一位朋友来场单线的简单对战。";"挑戰一位朋友來場單線的簡單對戰。";"";"한 라인의 대전에서 친구에게 도전하세요.";"";""
"scenario_duel2v2_description";"Fordere deine Freunde zu einem ungewertetem Gefecht auf einer einzelnen Lane heraus!";"Challenge your friends in a casual match on a single lane.";"Défiez vos amis dans une partie décontractée sur une seule voie.";"";"Бросьте вызов своим друзьям в случайном матче на одной полосе линии.";"Desafío a tus amigos en un partido casual en un solo carril.";"Sfida i tuoi amici in una partita veloce su una sola corsia.";"";"";"";"Rzuć wyzwanie znajomemu w zwykłym meczu na jednej linii.";"";"Desafie amigos a uma partida casual numa lane única.";"Arkadaşlarınla tek koridorda savaş.";"";"Vyzvi přítele v běžném zápase na jednu cestu.";"Προκάλεσε τους φίλους σου σ' ένα χαλαρό ματς πάνω σε μονή λωρίδα.";"";"";"Provocă-ți prietenii într-un meci ocazional pe o singura bandă.";"";"Киньте виклик своїм друзям в випадковому матчі на одній смузі.";"";"挑战您的朋友来场单线的简单对战。";"挑戰你的朋友來場單線的簡單對戰。";"";"한 라인의 대전에서 친구에게 도전하세요.";"";""
"scenario_two_lane_duel3v3_description";"Fordere deine Freunde zu einem ungewertetem Gefecht auf zwei Lanes heraus!";"Challenge your friends in a casual match on two lanes.";"Défiez vos amis dans une partie décontractée sur deux voies.";"";"Бросьте вызов своим друзьям в случайном матче на двух линиях.";"Desafía a tus amigos en un partido casual en dos carriles.";"Sfida i tuoi amici in una partita veloce su due corsie.";"";"";"";"Rzuć wyzwanie znajomemu w zwykłym meczu na dwóch liniach.";"";"Desafie amigos a uma partida casual em lane dupla.";"Arkadaşlarınla iki koridorda birden savaş.";"";"Vyzvi přítele v běžném zápase na dvě cesty.";"Προκάλεσε τους φίλους σου σ' ένα χαλαρό ματς πάνω σε δύο λωρίδες.";"";"";"Provocă-ți prietenii într-un meci ocazional pe două benzi.";"";"Киньте виклик своїм друзям в випадковому матчі на двох лініях.";"";"挑战您的朋友来场双线的简单对战。";"挑戰你的朋友來場雙線的簡單對戰。";"";"두 라인의 대전에서 친구에게 도전하세요.";"";""
"scenario_two_lane_duel4v4_description";"Fordere deine Freunde zu einem ungewertetem Gefecht auf zwei Lanes heraus!";"Challenge your friends in a casual match on two lanes.";"Défiez vos amis dans une partie décontractée sur deux voies.";"";"Бросьте вызов своим друзьям в случайном матче на двух линиях.";"Desafía a tus amigos en un partido casual en dos carriles.";"Sfida i tuoi amici in una partita veloce su due corsie.";"";"";"";"Rzuć wyzwanie znajomemu w zwykłym meczu na dwóch liniach.";"";"Desafie amigos a uma partida casual em lane dupla.";"Arkadaşlarınla iki koridorda birden savaş.";"";"Vyzvi přítele v běžném zápase na dvě cesty.";"Προκάλεσε τους φίλους σου σ' ένα χαλαρό ματς πάνω σε δύο λωρίδες.";"";"";"Provocă-ți prietenii într-un meci ocazional pe două benzi.";"";"Киньте виклик своїм друзям в випадковому матчі на двох лініях.";"";"挑战您的朋友来场双线的简单对战。";"挑戰你的朋友來場雙線的簡單對戰。";"";"두 라인의 대전에서 친구에게 도전하세요.";"";""
